title,description,genre
coming home," ""Coming Home"" follows the stories of 6 people, how they came to need affordable housing, their journey through the process of getting it, and how the experience impacted their lives. The concept of the film originated with the Director's quest for understanding of thecomplex topic of affordable housing in our society today. His good friend and fellow musician, being the Executive Director of the Society of Hope, was the perfect match to co-produce the film. The Society of Hope is a non-profit housing society that provides affordable housing for single parent families and seniors.",biography
strong men of nguiu," The problems that confront the remote communities on the Tiwi Islands of the Torres Strait are similar to those that confront young people everywhere - but isolation and a lack of things to do make the young people of these communities particularly vulnerable to crime and substance abuse. The ""strong men"" of the community is a group determined to solve the problem themselves, by offering positive role models and beneficial activities to the young people. In this documentary, we see these leaders take young people away from the township to experience traditional hunting and living, and to hear the stories of their elders.",biography
a bicicleta e o escuro," Documentary about two popular Brazilian artists, Mauricinho Hippie and Escurinho from Campininha, and their irreverent cultural activism to stand for the art and the environment. Statement: In the last years of the decade of 70 and first years of the 80 decade, there was a Hippie Market in Goiania: an art and handcraft market that was held at Civic Square(the main square of Goiania Historical Center). The Hippie Market was a place for shopping and a meeting point of all society, mainly of intellectuals, artists, craftsmen, some thinkers and politic militants. Among all, two characters were remarkable and were always present at Hippie Market: Mauricinho Hippie and the percussionist Mr. Dark. Mauricinho was, perhaps, the first, clear and deprived of diversity, expression in Goiania. He was a young man, also a musician, that used to ride his ornamented bike, with his half naked body all painted and covered with feathers and indigenous ornaments. People from the city called him gay and homosexual. He threw kisses for everybody. He used to pass and arrive absolute, because somehow he had acquired respect from the city. And even those who didn't get close to him, enjoyed seeing Mauricinho pass by in his bike, coloring the air and our soul. In the Independence Parades he was always there occupying his extra-official position of expression. It wasn't difficult to imagine following him a huge and varied stroll of 'Carajas' and Caiapos' (indians), warriors, gays, transvestites, lesbians, urban and rural workers, men, women, children, youths, seniors, nuns, priests, pastors, police. Mr. Dark was also a musician(percussionist) that lived in Campinas, a small town founded before Goiania's construction and that was later on joined to the capital city. He, along with his tambourine and other percussion instruments, was a constant presence in the 'capoeira's' (african fight) circles held in Civic Square. Mr. Dark used to say that Goiania was originated from Campininha and not the opposite as the official thought wanted it to be. Mr. Dark was a straight black man who went to jail many times for various reasons and also suffered the tyranny's repression, perhaps not because of his politician militancy, in which he was not that engaged, but because of his mischievous and ""dark"" way of situating himself in society and in the limits of his artistic expression. Mr. Dark from Campininha was and is, like many others in Brazil, the clear expression of the word in its anthropological meaning and immortalized by the samba of Geraldo Pereira, a brazilian musician.",biography
cant stop the rock," ""Ed Wood of The 21st Century"", filmmaker David 'The Rock' Nelson reflects on his films, military service, boxing career, being named among the top 5 weirdest people in the world by 'Strange Universe' and just about everything else in this interview with writer Franklin E. Wales. Includes scenes from Nelson's films.",biography
the american impostor," This film looks at the life of George Washington Orton and attempts to determine why he was shunned, ignored and basically forgotten in his native land, despite his many successes. At the same time, questions arise as to the whereabouts of his 1900 Olympic gold medal, which was considered to be a victory for America at the time, but 75 years later was officially credited to Canada. Mark Hebscher seeks out the truth about the mysterious life of an American sporting icon, who, as we later found out, was actually the first Canadian to win an Olympic gold medal. Nobody knew it at the time, but Orton's roots were deeply Canadian. Many years after his death, Olympic researchers discovered that this man with a uniquely American name, was actually born, raised, trained and educated in Canada before leaving at the age of 20.",biography
toscanini in his own words, This film is a docufiction on the great Toscanini directed by well-known filmmaker Larry Weinstein; who pushes the boundaries of conventional documentary storytelling by borrowing tools from fiction films; including dramatic reconstructions and historical cinematic stylings.,biography
chen yi xin lao shi," A teacher named Chen Yi-Shing took his class to a field trip in the mountain and encountered huge wasp attack on the way. Unable to escape, the teacher exposed himself naked to the horrible wasps' stings and sacrificed his own life in order to save his students. This film is based on a true tragic event that happened in the '80s. It's one of the most graphically horrifying film made in Taiwan.",biography
"untitled, a judith todd biopic", One family fights with their countrymen that are majority of the population for the rights bestowed only to a minority of a land the family resemble - only to meet hostile times from those of the same race. This rise from darkness is the Todds' accounts of a collective pursuit towards liberty.,biography
meet the ascap board," A writer member of ASCAP for over 40 years, Richard Bellis has scored more than 45 films and television movies and received an Emmy Award for the original score to Stephen King's IT, as well as nominations for HBO's Doublecrossed and ABC's Double, Double, Toil and Trouble. Bellis is not only a score composer but a songwriter as well. He has written songs for the Disney Theme Parks, the Olsen Twins and many of the movies he's scored. His sense of community among music creators has led to over two decades of service. Bellis taught at USC in the Scoring for Motion Pictures and Television program for 11 years followed by teaching several courses for UCLA's Extension program and lecturing internationally. He has served on the Board of Directors for the Academy of Television Arts and Sciences, as President of The Society of Composers and Lyricists and, for the past 20 years, acted as host/mentor of The ASCAP Television and Film Scoring Workshop with Richard Bellis. His book, The Emerging Film Composer: An Introduction to the People, Problems and Psychology of the Film Music Business, is highly regarded by educators and industry professionals alike. Bellis is currently serving on the Board of Directors of ASCAP.",biography
about benjamin," This biographical documentary reveals the brilliance of Benjamin Franklin; his genius as a powerful scientific thinker with an overview of some of his inventions. Included is a virtual architectural reconstruction of his Philadelphia house, the history of the glass harmonica he invented, how he created and printed his embossed, counterfeit-proof Franklin currency. Additionally, the film covers his Poor Richard's Almanac with personal notes, his founding of the first library in the American colonies, co-founding of the Pennsylvania Hospital, and ends at the Christ Church burial grounds. In short, this is a fascinating introduction of Benjamin Franklin as a scientist, inventor, diplomat, writer, printer, accountant, philanthropist, and entrepreneur, with insight into his humanity. The film has a copyright of 2006.",biography
the story of father ev," Father Ev (Father Everette Trebtoske), retired but much loved pastor of St. Mary parish in Wimberley, Texas, talks about the important, memorable, meaningful, and humorous events of his life. From his days as a star football player, his calling, his work at Boys Town, Cristo Rey, and finally as pastor of St. Mary in Wimberley, Texas, he takes you through his life's adventures and escapades. For those who knew and remember him this is a memorable journey into his amazing past that you will enjoy and treasure. For everyone else it is the insightful journey of a child saving a candle and finding his calling leading to a life of service and beyond. (Interview filmed in September of 2010 in Wimberley, Texas.)",biography
the sound of winter sarah burke and rory bushfield," Check out The Ski Channel's original series 'The Sound of Winter.' The series features athletes from The Sound Of Winter film such as the late professional skier Sarah Burke and husband Rory Bushfield. Winter Sessions takes us in the brotherhood of Olympian Bode and the late, pro snowboarder Chelone Miller. Also featuring series with the seriously talented Canadian free skier's Sean Pettit, and adrenaline filled episodes with free skier and base jumper Mike Wilson.",biography
raggio di sole, Renzo and Roberto Rossellini - Two Brothers on their Journey towards the Unknown. Two brothers go through life together. The older one finds a new way to represent reality in film. The younger one expresses this film reality in music. At a mature age both brothers become aware of the shortcomings that limited their arts. From this they draw a conclusion - each one in his own way.,biography
charleston harbor," Charleston Harbor is a historic drama about an enslaved African American named Robert Smalls, who, during and after the American Civil War, gained freedom and became a ship's pilot, sea captain, and politician. He freed himself, his crew and their families from slavery on May 13, 1862, by commandeering a Confederate transport ship, CSS Planter, in Charleston Harbor, and sailing it from Confederate-controlled waters to the U.S. blockade.",biography
to the very gates," Nazi-occupied France: Marie, a young Catholic wife and mother, is declared a Jew and destined for Auschwitz. French Vichy officials and Nazi generals debate her case. Meanwhile, among Jewish men, women and children, Marie's ""one drop of Jewish blood"" fills her heart and she awakens to her true identity.",biography
i.e.," In 1970 Jillian Haslam was a white girl born to British parents in the rat-ridden slums of Calcutta. She became part of a persecuted nationality called 'Indian English', a rare instance where the English were racially abused. One of 12, she survived by living and begging on filthy streets, as four of her siblings died of malnutrition. After 32,154 days of British rule many of the Indian population were resentful and turned on the English families that remained, often calling them 'white rats'. Today Jillian is an acclaimed motivational speaker and was nominated for Asian woman of the year in 2012 in the Humanitarian category. Her memoirs 'Indian.English.' capture her very dark times in Calcutta and are the inspiration for the new film 'I.E.', which portrays Jillian today as she embarks on a journey to give the most important speech in her life. Along the way she bumps into the ghosts from her past and we relive her amazing story of survival and how she touches the people on her journey. She thinks she is going to a normal country club for her speech, bit of tennis, coffee afternoons for the ladies. She doesn't know it is the most affluent country club in California. Last years after dinner speaker was Stephen Spielberg, the year before was Henry Kissinger. They think royalty is coming from England. She is on a collision course; not for the first time.",biography
proud voices," Proud Voices is a one-hour television interview special that takes an intimate look at four distinguished, and sometimes controversial individuals, who discuss the issues of being gay or lesbian when one's life is in the spotlight. Our stellar lineup of esteemed guests include: four-time Olympic Diving Champion and author, Greg Louganis; one of the first openly gay U.S. politicians, Congressman Barney Frank; well-know television and film comedian, Sandra Bernhard; and Michelle Douglas, who after being accused of violating Canadian military policy, launched a landmark lawsuit against the military that forced it to change its discriminatory policies. The show is hosted by lawyer/comedian Maggie Cassella, who starred in The Vagina Monologues with Margot Kidder; was seen in the ABC movie of the week Kiss My Act; is seen regularly doing political satire for the CBC; appeared on her own show on STAR TV; as well as a commentator, legal analyst, red carpet host, and celebrity interviewer. She was also seen on BRAVO as one of the many comics featured in the documentary film We're Funny That Way.",biography
parallel lives," 'Parallel Lives' is a film whose true stories are hard hitting, with content which is a cause for debate and consideration and although uncomfortable must be watched through to the end. The style is designed to put no barriers between the audience and the characters. We dare them not to look or walk away. The actors have scripted the film telling their own true stories about the mental scars that remain from their being involved personally in the terrible tragedies that occurred during the 30 years of 'The Troubles' in Northern Ireland and how their Post Traumatic Stress Disorder has been 'Glossed over' by the politicians, the Organizations that they were involved with and by History. These are the scars left by every conflict.",biography
eugene walter: last of the bohemians," Alabama-born Eugene Walter lived a magical life, reportedly running away from home at age three, living in the back room of a bookshop at ten, painting coffins in rural Mississippi while in the Civilian Conservation Corps in the late 1930s and serving as a cryptographer in the Aleutian Islands during World War II. That was before he took an ice cream freighter to France in the late 40s, met and worked with the American born princess who published the world famous literary journal Botteghe Oscure, helped found the Paris Review and acted in the films of Federico Fellini while translating most of the latter's screenplays into English. Along the way he won the Lippincott Prize for first novelists, a Sewanee Review Fellowship in poetry, and became the epicenter of the expatriate community in Rome, where his parties were legendary. Not bad for someone who barely graduated high school and never had a bank account. Eugene Walter was truly an original, a man who made up each day as it came, one of the last of the true Bohemians.",biography
i survived, A group of French backpackers venture up Mt. Pinatubo to see the beautiful crater lake formed at the top of the dormant volcano. On their way down the mountain an intense storm comes from out of nowhere. Piled ash and dirt begins eroding and a massive landslide ensues. Several of the backpackers are buried alive while the survivors huddle together in the rain hoping to be saved...,biography
armies of the night," Documentary filmmaker Joe Berlinger will direct the film based on Mailer's Pulitzer and National Book Award winner about the 100,000-person march from the Lincoln Memorial in Washington, D.C. to the gates of the Pentagon in Virginia to protest the Vietnam War.",biography
americanizada, She was Brazil's biggest star America used her smile in the face of adversity. And her countrymen turned their backs on her for becoming americanized. Americanizada - The rise and fall of a great artist that traded her soul for a star on Hollywood's walk of fame.,biography
kaffir boy," KAFFIR BOY is the true coming of age story of Johannes Mathabane, who endured a childhood of squalor and destitution in the Alexandra Township for 18 years (1960-78), only to free himself in the most improbable way -- by being the first Black South African to receive an American tennis scholarship with the help of tennis legend Stan Smith. The story chronicles Johannes' journey from accepting his lot in life to steadfastly rejecting it, through the gift of education and athletics.",biography
felix manalo," It tells the story of the first Executive Minister of the Iglesia Ni Cristo (Church of Christ), Felix Y. Manalo, recognised as the Messenger of God in these last days, and his religious journey in establishing the Iglesia Ni Cristo (Church of Christ) in the Philippines, which was officially registered on July 27, 1914 during the outbreak of the I World War . It depicts his struggles on how he overcame persecution while fighting against the odds that allowed the Iglesia Ni Cristo (Church of Christ) to reach it's current stature.",biography
the accidental mayor," Never in a million years did anyone imagine John Fabrizi, a veteran foot soldier of the city's political with a variety of rumored personal problems, would end up as mayor. Even in rusty old Bridgeport, Connecticut. The city after all is known as the city that never misses an opportunity to miss an opportunity. But to everyone's surprise he tackles the job head on. He defies expectation and helps Bridgeport start to believe in itself again. Then it all unravels.",biography
mario lanza: the best of everything," Mario Lanza was the most famous tenor the world had ever known. The greatest tenors of the modern era - Pavarotti, Carreras, Domingo and Bocelli - all trace their inspiration back to Lanza who became the first true crossover artist when MGM made him a matinee idol during the 1950s with box office hits such as The Toast of New Orleans, The Great Caruso and The Student Prince. One gold disc followed another with operatic arias and pop hits such as The Loveliest Night of the Year, Because, Che Gelida Manina, Golden Days and his signature ballad, Be My Love. Lanza was idolized but within ten years his star had burned itself out and he was dead at just thirty eight years old. It was the first in a long list of tragic deaths of stars battling to live with fame and its darker side. Lanza was a Hollywood film star, but the most dramatic role he ever played was that of Mario Lanza himself. It was a life overflowing with fame, passion, tantrums, success, vices, generosity and incomprehensible tragedies. And it was played to a soundtrack of one of the most beautiful singing voices ever heard. This is the Mario Lanza story...",biography
apocrypha," From 1988-2000, artist and indie filmmaker Gabriel Maitreya created a number of shorts and a trilogy of underground features under the name Keanu Clinger. APROCRYPHA is a collection of several of these shorts as well as scenes from the longer works.",biography
the making of maria," The Making of Maria is the inspiring tale of the transformation of opera singer Maria Callas from an ugly duckling to Diva , taking place during the 2nd World War- based on the book The Unknown Callas, written by Nicholas Diomedes-Petsalis.",biography
lillian," This documentary-style film follows a day in the life of Lillian Folley, a loving caretaker of children and the elderly. This is the only life that Lillian knows, and we are shown a small glimpse into what it takes for a single woman to give care to so many people in need.",biography
amy winehouse: never forgotten," Amy Winehouse's tremendous soulful vocal talent and songwriting ability cemented her as one of the most innovative artists of our time. Amy always had a passion for singing, encouraged by family she reached for her dreams. In celebration of a timeless entertainer, this program will chronicle Amy's life and career through the lens of music journalists, celebrity friends and renowned critics.",biography
my name is ernest," Starting from this maxim of Hemingway, the film is depicted through the metaphorical figure of a child accompanying us on a journey to discover the places and events lived by the American writer in Italy, paying particular attention to the two macro-periods in Veneto: the first, in 1918, where the writer is along the Piave front as a volunteer of the American Red Cross; the second, in 1948, when he returned to Veneto to savor the beautiful Venetian life and cultivate his hobby for hunting and nature. The passage from the cinematic part (with accurate reconstructions of the sets in the original places) to the documentary (rich in archive images, even unpublished) is always tended to favor in the viewer the perception of a product in which the two parts are perfectly amalgamated dosed among themselves.",biography
lambo," Aarron Lambert, a controversial man that provokes the system and inspires the public. A cinematic documentary that follows the struggles and successes of a voice that must be heard, from childhood through to adult life. A gritty reconstruction of a prison sentence, a life against the system and a battle for his children. Aarron Lambert is a brilliant example of a life now changed for the better, someone who is inspiring the world through his viral videos and honest outlook on life.",biography
pausa italiana," In 1998 it seemed impossible to Balagura to make films in the Ukraine without becoming a slave to television; he therefore left for Italy, the ""country of culture"". With no immigration papers, with a wife and two children, the less agreeable realities of his situation soon caught up with him. In 2004, armed with a basic mini-DV camera borrowed from a friend, in the company of a casual acquaintance who agreed to act as camera operator, he shot 'Pausa Italiana'. From a small village in the Abruzzi region, with which he was well acquainted, he observed the reality surrounding him; he also turned the camera upon his own status as migrant, a situation which no documentarist would be capable of capturing. Permitting himself a rather unusual temporality, he allies the precision of his recordings with a fragmentary narrative of great literary quality. The combination of these two elements gives the film a very particular quality: auto-fiction and ethnography intersect to form an Aristotelian poetic, which avoids any separation between self and other, observer and observed, the real and the cosmic.",biography
the prodigal son," The life of prolific Russian composer Sergei Prokofiev is portrayed through biographical, on-location flashbacks from his birth place intermingled with live concert performances from the historical Kirov (Mariinsky) Symphony Orchestra, St.Petersburg, conducted by internationally acclaimed maestro Valeriy Gergiev. These unique musical sequences give the dramatized episodes from Profifiev's life a time-transcending significance and actuality in todays ever-changing Russia.",biography
insitu," Insitu is a poetic essay and interactive documentary about the urban space in Europe seen through very diverse artistic experiences and interventions. While public spaces are becoming more and more overcrowded, full of noise and anonymity, the film explores alternative poetic and personal imaginings, put in motion through successively monumental, radical, secret and magical experiences, meeting architects, philosophers, dancers, inhabitants, etc. The film tries to question what these in situ experience tell of our times, our urbanity, the way we live in the cities today, and ultimately our freedom. Cinematic, poetic and subtly interactive, both linear and non-linear, Insitu is a city poem that you can move through and explore, interrogating efforts to breath life back into our cities and shared public spaces. It is a drift into a strange and fantasized city where voices resonate in public spaces, where people dance with mechanical diggers, with the traffic, where composers play with it as with an instrument, where people are obsessed with invisible signs, giants, and much more... The city resonates. It is a new documentary experience for the web (interactive film), the cinema (linear version for festivals, cinema and tv) and the mobile (insitu app).",documentary
after porn ends 2," After Porn Ends 2 picks up where its predecessor left off, and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of its most current retirees, and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment are accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",documentary
the down low exposed," THE DOWN LOW EXPOSED Probes Secret World of Men Having Sex with Men While Masquerading as Heterosexuals in a Dangerous Gamble with Lives of Female Partners. This one-hour special traverses the backstreets, nightclubs, websites and even the sanctity of marriage where some Black men are leading 'double-lives' as heterosexuals with unsuspecting women; and then flipping the script in a dangerous duality of homosexual pursuits. The end result is confusion, anger, betrayal, tears, family destruction and, in some cases, the ultimate price of HIV and AIDS infections of the innocent and unknowing.",documentary
tupamaros," Pepe Mujica, now a member of the Uruguayan parliament, and others of the Tupamaros recount the history of this urban guerrilla group: their use of armed intervention and illegal acts--even kidnapping and murder, their imprisonment and escapes, and their transition to a legal political party.",documentary
el violinista," After the earthquake of 2010, he leaves Haiti to go study in the Dominican Republic. He remembers his passion for violin and decides to learn how to play. Despite many difficulties, he meets some amazing people who help him bring to life his childhood dream.",documentary
tic tac 2 heelflip," From sidewalk surfing in the swinging sixties to the multi-million dollar extreme sports extravaganza of the new millennium, the ill-understood art of skateboarding has emerged as one of the predominant pastimes of young Australia. Tic Tac to Heelflip traces the underground evolution of this unique Australian subculture and the urban guerrillas who have taken their passion to the world.",documentary
angel," 'Mujeron', the 'big woman' in Spanish, used to be a professional boxer and is now a transsexual prostitute living in Paris. He returns to his country, Ecuador, after spending six years selling his body in France to support his family back home.",documentary
over: hawaii," Feel the spirit of Aloha in this celebration of the beautiful Hawaiian Islands. Soar over some of the most spectacular places on earth, and see them from perspectives you never thought possible while you listen to the traditional music of the islands.",documentary
let there be light," Let There Be Light follows the story of dedicated scientists working to build a small sun on Earth, which would unleash perpetual, cheap, clean energy for mankind. After decades of failed attempts, a massive push is now underway to crack the holy grail of energy.",documentary
slow fires: on the preservation of the human record," This documentary looks at the disintegration of library holdings worldwide due to acidic paper and other fragile media, and the efforts to preserve the information (if not the items themselves) before it is lost forever.",documentary
concordes last flight," This is a film about the rise and fall of the world's first supersonic passenger jet - Concorde. From the moment that it hit the skies in 1969, Concorde was instantly iconic. Considered the thoroughbred of aircraft, it flew the rich and famous across the Atlantic in just 3 hours and forty-five minutes - with an impeccable safety record. Until, on July 25th 2000, a freak chain of events just outside Paris caused a catastrophic accident: Concorde's first fatality in 27 years of service killed 115 people and those devastating 120 seconds of flight marked the end of the supersonic era.",documentary
the last days of shishmaref," Shishmaref is a community of about 600 people, located on an island just off the west coast of Alaska. The effects of global warming threaten the very existence of these people- so much that the entire population needs to be relocated off the island within 10 years. They have become the first tangible victims of the worldwide climate changes. The project exists of several components; exhibition, book, film, website, and educational program. In the documentary Jan Louter depicts the impending end of the traditional lifestyle on the island of Shishmaref trough the lives of three Inupiat families. Despite the alarming situation, the film has not become a political manifesto. The Last Days of Shishmaref is a moving film about identity, transience, mortality, and the clash between different eras and cultures.",documentary
a story of children and film," A Story of Children and Film is the world's first movie about kids in global cinema. It's passionate, poetic, portrait of the adventure of childhood: its surrealism, loneliness, fun, destructiveness and stroppiness: as seen through 53 great films from 25 countries. A story of children and film is an eye opener, a landmark film and a celebration of both childhood and the movies.",documentary
mergence," In our culture, identity is often formed and re-enforced through visual media. By using film to explore multiracial identity, we have the opportunity to create a space in which the monolithic categories of race are not necessarily opposed. I have designed mergence (working title) to explore multiracial identity formation from the perspectives of a variety of individuals who vary across race/ethnicity. mergence uses one-on-one interviews to explore how each participant manages their multiracial identity from childhood through adulthood, with a focus on the decisive events that shape the shifting notion of self, and proved pivotal to their relationships with family and friends.",documentary
"snowpiercer: transperceneige, from the blank page to the black screen: a documentary by jesus castro-"," Both Benjamin Legrand and Jean-Marc Rochette are invited by Joon-ho Bong, the director for the film, ""Snowpiercer"" to Korea and other locations as well as given small character roles in the French comic book's film adaptation. They had learned that the comic book had become a major hit in Korea and that Joon-ho Bong wanted to create a film of it. The comic book ""Transperceneige"" had been pirated and published as a Korean version two years before they had attained knowledge of it.",documentary
a sud di pavese," Cesare Pavese inspired an intimate journey in search of the threads which continue to link his universe to the present time. Shot in the symbolic places of a poetic imagery, the film starts in the hillsides of Piedmont and ends in the Calabrian Sea on the ""border"": Macedonian communities that are repopulating the farmers' vineyards and the stories of those who resist in difficult territories, also in the name of literature.",documentary
gender me," Gender Me is a road-movie about Mansour's voyage into the world of Islam. It is a personal voyage in a world of taboos, full of contradictory images. He searches the question of faith and gender in Islam and he wants to collect the unusual stories of Muslim gays. Mansour is a homosexual Iranian refugee and pharmacist; he has been living in Oslo for 18 years. Now he wants to travel back to Istanbul.",documentary
iron moon," Poetry is the last secret of an era. A special group existing lively in the China-worker poet, and it is the first show they assemble in front of camera with the poems they have written hold in their hands. They are talking about the stories that covered behind ' Chinese Miracle' and 'Made in China' to not just national people also the worldwide.",documentary
"butterflies, go!"," We follow the Red Admiral and the Gamma moth in their journey from St. Petersburg to Casablanca and back. This perilous journey through natural and cultural territories illustrates the difficult mission in the life of these migratory butterflies. On their journey through Europe we see a clear contrast between the migrating butterfly and those that never leave their habitat. Comparing the life of a migrating butterfly with human life is almost inevitable. For eight seasons I had the privilege of learning from the fragile butterflies' great perseverance. Discovering they have a need to survive the winters and that this instinct is similar to the battle of the ants as shown in ""The War of the Ants"". (my previous movie) All this inspired me to develop new techniques and design equipment for the purpose of filming on specific locations.",documentary
the war after," Determined to confront their conflicted pasts, the descendants of both Nazis and Holocaust survivors undergo several years worth of intense workshops in Berlin. Gaining insight into how the descendants of both victims and aggressors suffer today, the workshop process - leading up to a climactic train ride to Auschwitz - reveals the emotional wreckage left behind from the Holocaust. With tension beginning to form between the Jewish and German participants, does confronting an incomprehensible past heal the present?",documentary
antarcticart: everysomewherever," A celebration of the 'frigid exotic', a journey into abstraction. Grand vistas, ageless beauty and a never setting sun. Few people ever get to Antarctica, less go there to paint. Stephen Eastaugh has traveled for the last 25 years, calls nowhere home, feeds off isolation and suffers from a self-diagnosed affliction called still sickness. How does he connect with the pristine environment, deal with the bitter climate and then translate that experience onto the canvas. Set amongst the backdrop of the coldest, windiest, driest continent on Earth we witness the working process and creation of over two hundred individual works.",documentary
great speeches from a dying world," LInas Phillips spent nearly two years getting to know nine of Seattle's homeless population. The result is a unique and compassionate exploration of the hard luck, wrong turns and broken dreams that reside on the city's streets. This film uncovers circumstances that have landed (and keep) these people lost and penniless - most involving abuse, addiction, and mental illness. But it also finds kindness and hope. Each subject was asked to recite a famous speech from history that they felt related to their lives. The words of Shakespeare, Lincoln, JFK and others are reinvested with meaning as they're tied to these personal stories. From atop the Space Needle high above the parking garage in which she lives, Deborah delivers a speech by former slave Sojourner Truth asking, ""Ain't I a woman?"" Jose's recitation poses a question that most in the film have pondered: whether it is nobler to suffer outrageous fortune or to die. We're reminded that the authors of these canonized speeches, the downtrodden folks reciting them, and each of us are all part of the same human endeavor. With beautiful photography and a musical score by Lori Goldston and Tara Jane O'Neil, GREAT SPEECHES is one of the most intimate encounters with homelessness on film and a moving meditation on the fragility of life.",documentary
pour vous servir," ""At Your Service"" takes you to the heart of the action, and most of all makes you feel how riders and cameramen share the same emotions. Like a collection of short stories, the movie tells how they live together and share the joys and the hassles of the everyday, the trips, the exhaustion, the laughter... And how one has to be able to see with the eyes of the other, to the point he becomes him, to catch this magic moment when the light shines. And thus give us, through the images, the sensation of being the one flying over the mountain...",documentary
only barberry remains," In April of 2012 two escapees from the maximum security wing of a forensic psychiatric hospital find a safe hideout in Wiesbaden, Germany in the home of a developer and part-time psychologist. This man decides to take them to Sardinia in order to establish an alternative therapy center on the island together. He then contacts two students of the Academy of Media Arts Cologne to document this very project. The resulting movie accompanies the three men on their audacious journey. At the same time, the movie documents the construction of the new forensic psychiatric hospital in Göttingen 2014. The ambitious plans of the medical director and his fairytale-like security concept stand in contrast to, but also corresponds with, the outlaw-mission of the self-proclaimed psychiatry reformer.",documentary
remembered earth: new mexicos high desert," New Mexico's high desert is a captivating land of hallowed mountains, red rock canyons and vast, sere plateaus. In Remembered Earth, filmmaker John Grabowska and Indian author N. Scott Momaday present a vision of hope for humankind's relationship to the natural world by interpreting the myth, beauty and power of a scarred but sacred landscape of the American West. Can we come to see land itself as a community to which we belong?",documentary
rwandart," Through dance, music, fashion and art, ""RWANDArt"" explores Rwanda's growing creative scene by introducing young and driven local artists who are taking the industry to the next level. Facing many challenges but also endless opportunities, they understand very well that innovation and creativity are key elements in promoting a country's economic and cultural development. Leaving preconceived beliefs behind and unleashing their artistic potential, these creative entrepreneurs represent the new face of Rwanda; a country which has beautifully risen from the ashes and is moving forward without forgetting its essence and traditions. Increasingly, they are becoming a source of inspiration, redefining cultural boundaries and showing hope and humanity.",documentary
floored," Enter a world where pandemonium reigns and reckless ambition rules: the trading floors in the financial canyons of downtown Chicago. Here, men use strange hand signals to buy and sell everything from pork belly to soybeans while wearing the weight of our complex economy on their shoulders - along with their neon jackets. It's a physical, bruising place, one where a slight gain creates heroes, rich beyond what their high school educations should ever afford. But the wrong move on the wrong day can ruin lives. At a time when millions have lost fortunes in the fickle stock market and fear abounds about the faltering financial system, FLOORED is a gripping, honest look behind the curtain of the trading floor that few have ever seen.",documentary
the dhamma brothers," East meets West in the Deep South. An overcrowded maximum-security prison-the end of the line in Alabama's correctional system-is dramatically changed by the influence of an ancient meditation program. Behind high security towers and a double row of barbed wire and electrical fence dwells a host of convicts who will never see the light of day. But for some of these men, a spark is ignited when it becomes the first maximum-security prison in North America to hold an extended Vipassana retreat, an emotionally and physically demanding course of silent meditation lasting ten days. The Dhamma Brothers tells a dramatic tale of human potential and transformation as it closely follows and documents the stories of the prison inmates at Donaldson Correction Facility who enter into this arduous and intensive program.",documentary
inside track: refueling the business of nascar," With slumping attendance at the Raceway, and advertisers' stickers appearing less on racing cars, Darren Rovell takes an inside look at the Business of NASCAR. In this doc you'll find interviews with Brian France of NASCAR, driver/owner Tony Stewart, visits to the Spint All-Star Race in Charlotte, NC and watch Tony Stewart's win at Pocono. You'll also get a peek at the fans of NASCAR both on the track, and in a super-fan's basement den.",documentary
mkomazi: return of the rhino," Once found all over Africa, indiscriminate hunting and enthusiasm for decorative rhino-horn daggers has led to near extinction for the black rhino. Thanks to the passage of tight legislation and the rise of vigilant protection, black rhino numbers are finally rising. This film documents efforts at Tanzania's Mkomazi Game Reserve. It is narrated by legendary British actor Edward Fox with an original score by Nikolas Labrinakos",documentary
unheard voices and notes to myself," UNHEARD VOICES and notes to myself... is a story about a Journey... The Foundation of Universal Responsibility of His Holiness the Dalai Lama organizes a month-long Gurukul program in Dharamshala (Himachal Pradesh in North India) every year. Young participants are selected from all over the world to experience the Monastic tradition, Buddhist philosophy, and Tibetan culture, engage in various activities of the Tibetan community and to know about Tibetan struggle for freedom. The Gurukul Program is a unique opportunity for the young students to come closer to a world of wisdom, inspiration, dreams, discovery and exploration. This film is a travelogue, which stitches the journey of the participants and their experiences in this beautiful place. This travelogue is the story of the changing lives of these participants and going beyond to also capture the vibrant, compassionate, heartfelt, and passionate life of the Tibetan people in the Buddhist town of Dharamshala.",documentary
green," A group of hopeful young people get involved in a new democracy. They are observed charting their self-determination, development, compromises, and disillusionment as a microcosm of a pivotal moment in the political history of Taiwan, and perhaps of the wider Chinese-speaking world.",documentary
souls of valor," This one hour special tells the powerful story of three men who received the Medal of Honor, America's highest award for valor: Chief Master Sergeant Richard Etchberger, Staff Sergeant Robert Miller, and Staff Sergeant Salvatore Giunta. A Father, a Son, and a Husband, these men are the true definition of heroes. Two of them died as they had lived: caring for those closest to them. While SSG Giunta, the first living recipient of the MoH in 40 years, was only trying to save his best friend.",documentary
