title,description,genre
non ti muovere,Nad szpitalnym łóżkiem ojciec opowiada nieprzytomnej córce ponurą historię swojego życia i pozamałżeńskiego związku.,drama
southland tales," Los Angeles, rok 2008. Kulminacja niespotykanych dotąd upałów przypada na Dzień Niepodległości. Na zaplanowanym tego dnia przyjęciu zbiegają się losy filmowego gwiazdora... ",drama
les douze travaux dasterix,"Juliusz Cezar zadaje Galom 12 prac podobnych do tych, które kiedyś były zadaniami Herkulesa. Od ich wykonania zależy rezultat wojny z rzymską potęgą. ",animation
the lodge,"Nowa dziewczyna ojca dwójki dzieci zostaje z nimi sama w niewielkim domku letniskowym podczas śnieżycy. Mimo początkowych nieporozumień znajdują wspólny język, ale wtedy zaczynają dziać się dziwne rzeczy. ",horror
youve got mail,Kathleen dziedziczy po matce małą księgarnię. Niestety w pobliżu otwiera swój oddział największa nowojorska sieć wydawnicza. ,comedy
trespass against us, Chad jest rozdarty pomiędzy lojalnością wobec ojca a pragnieniem zapewnienia swoim dzieciom uporządkowanej przyszłości. Mężczyzna nie chce kontynuować kryminalnych tradycji rodzinnych. ,drama
scream 4,"Kiedy w ramach promocji książki Sidney Prescott przybywa do rodzinnej miejscowości, rozpoczyna się seria niewyjaśnionych morderstw.",horror
paranormal activity,"Młoda para sądzi, że jest prześladowana przez demona. Kamera rejestrująca sytuację podczas ich snu ma im pomóc wyjaśnić tę zagadkę.",horror
the final girls,Po śmierci matki młoda kobieta przenosi się do świata horrorów.,horror
twardowsky 2.0,"Diablica ściga Twardowsky'ego, który próbuje uciec z Układu Słonecznego.",sci-fi
jackass: number two, Ostrzeżenie: Ukazane w filmie pokazy i sztuczki kaskaderskie zostały wykonane przez profesjonalistów. Nie próbujcie naśladować ich w domu i na zewnątrz. Zapomnijcie o... ,documentary
i now pronounce you chuck and larry,"By otrzymać pomoc socjalną dla dwójki swoich dzieci, wdowiec Larry postanawia zawrzeć fikcjne małżeństwo z najlepszym przyjacielem.",comedy
mirrors,"Ben rozpoczyna pracę jako stróż w opuszczonym centrum handlowym. Mężczyzna zauważa, że lustra, które się tam znajdują, nie są zwyczajne.",horror
joshua tree,"Wrobiony w morderstwo mężczyzna ucieka z transportu więziennego i porywa przypadkową kobietę, nie wiedząc, że jest ona policjantką. ",crime
furious seven,"Dominic Toretto i jego ekipa ponownie łączą siły, aby pokonać rządnego zemsty brata Owena - Deckarda oraz przechwycić szpiegowski program zwany Okiem Boga. ",action
zardoz," Rok 2293. Po straszliwym kataklizmie, który w 1990 r. zniszczył Ziemię, planeta pogrążona jest w ciemnościach. W ruinach wegetują jedynie prymitywni Brutale, nadzorowani... ",sci-fi
payback,Zdradzony przez wspólnika złodziej planuje srogą zemstę oraz odzyskanie utraconych pieniędzy z napadu. ,thriller
guardians of the galaxy,"Po kradzieży potężnego artefaktu niezdarny awanturnik, Peter Quill, staje się celem Ronana, który pragnie wywołać wojnę w galaktyce. Aby przeżyć, łączy swoje siły z czterema innymi autsajderami. ",action
hotel rwanda,W 1994 roku dyrektor hotelu udziela schronienia uchodźcom podczas krwawych walk plemiennych o dominację w Ruandzie. ,biography
insomnia,Podczas pościgu za podejrzanym o morderstwo nastolatki policjant chory na bezsenność popełnia niewybaczalny błąd. ,crime
la panthere des neiges,"Kojąca wędrówka po magicznym królestwie, którego największych tajemnic strzeże prawdziwa bogini – majestatyczna i nieuchwytna pantera śnieżna.",documentary
august rush,"Historia muzycznie utalentowanego wychowanka domu dziecka, który wyrusza na poszukiwanie swoich rodziców.",drama
cloudy with a chance of meatballs 2,Maszyna zmieniająca wodę w żywność z poprzedniej części wciąż działa i produkuje niebezpieczne jedzeniowo-zwierzęce hybrydy. Flint musi ją unieszkodliwić.,animation
jurek,"Dokument przedstawia sylwetkę Jerzego Kukuczki, jednego z najwybitniejszych himalaistów XX wieku. ",documentary
keeping up with the joneses,Do domu na przedmieściach wprowadza się tajemnicza para. Wszyscy sąsiedzi są zafascynowani nowo przybyłymi. ,comedy
jennifer eight,"Policjant z Los Angeles przenosi się do małego miasteczka, gdzie trafia na sprawę seryjnego mordercy, który atakuje niewidome kobiety.",thriller
legado en los huesos,"Inspektor&nbsp;Amaia Salazar wraca do doliny Baztan, aby rozwiązać zagadkową serię samobójstw, które są do siebie niezwykle podobne.",crime
black christmas,Tuż przed świętami Bożego Narodzenia grupa studentek jest terroryzowana przez psychopatę. ,horror
lekcja milosci,"Niespełna 70- letnia Jola, po rozwodzie z porywczym mężem, postanawia wreszcie żyć pełnią życia. ",documentary
flee,"Prawdziwa historia Amina, który u progu małżeństwa jest zmuszony ujawnić swoją przeszłość. ",animation
the babysitter,"Młody chłopiec szpiegując swoją opiekunkę odkrywa, że należy ona do satanistycznej sekty.",horror
life,"Członkowie międzynarodowej wyprawy kosmicznej odkrywają ślady życia na Marsie. Nie wiedzą, że grozi im śmiertelne niebezpieczeństwo. ",thriller
jestes bogiem,"Trzej przyjaciele, Magik, Rahim i Fokus, zakładają grupę Paktofonika. Nie podejrzewają, że ich utwory zmienią oblicze polskiego hip-hopu, stając się głosem młodego pokolenia.",biography
creep,"Aaron odpowiada na ogłoszenie o pracę umierającego Josefa, który chce sfilmować jeden dzień z życia dla nienarodzonego syna. Intencje pracodawcy wzbudzają u zatrudnionego podejrzenia.",thriller
ghost busters,Trzech doktorów parapsychologii zakłada firmę zajmującą się zwalczaniem duchów. Wkrótce będą musieli zmierzyć się z pradawną złą mocą opanowującą miasto.,horror
archive," W 2038 roku George Almore (Theo James) pracuje nad odpowiednikiem sztucznej inteligencji człowieka. Kiedy prototyp jest już prawie gotowy i wchodzi w ostatnią fazę testu,... ",sci-fi
raising arizona,"Kiedy bezdzietne małżeństwo porywa dziecko, ich życie staje się bardziej skomplikowane, niż przewidywali.",action
luther,Historia 30 lat działalności Marcina Lutra opisuje jego wewnętrzne zmagania i transformację z prostego mnicha w przywódcę ruchu protestanckiego. ,biography
christine,"Christine Chubbuck pracuje jako reporterka telewizyjna. Szef wymaga od niej, aby bardziej skupiła się na przestępczości w celu zwiększenia oglądalności.",biography
richard jewell,"Amerykański ochroniarz ratuje życie tysięcy ludzi, zapobiegając wybuchowi bomby w trakcie igrzysk olimpijskich. Tymczasem media podają fałszywą informację, jakoby to on był terrorystą. ",biography
milosc,"20-letnia historia pięciu muzyków – Tymański, Możdżer, Trzaska, Olter, Sikała – którzy postanowili założyć zespół i zrobić muzyczną rewolucję.&nbsp; ",biography
sabrina,Dwaj bracia z zamożnej rodziny zakochują się w córce szofera.,comedy
the lawnmower man,Naukowiec prowadzi badania nad stymulacją pracy mózgu. Doktor do sprawdzenia efektów swoich eksperymentów angażuje upośledzonego mężczyznę. ,sci-fi
sie macie ludzie,"Dokument przedstawia sylwetkę Ryszarda Riedla, przedwcześnie zmarłego lidera zespołu Dżem. ",documentary
per un pugno di dollari,"Samotny rewolwerowiec przybywa do małego miasteczka, w którym dwie bandy przemytników toczą ze sobą wojnę. ",western
miracle,"Amerykańska drużyna hokeja na lodzie przygotowuje się do Igrzysk Olimpijskich w Lake Placid, gdzie do tej pory faworytami byli tam, dotąd niepokonani, zawodnicy ze Związku Radzieckiego.",drama
i confess,Kościelny dozorca spowiada się z popełnionego zabójstwa. Wskutek zbiegu okoliczności duchowny zostaje głównym podejrzanym zbrodni. ,thriller
clash of the titans,"Perseusz wyrusza na niebezpieczną wyprawę, by ocalić księżniczkę&nbsp;Andromedę. W wykonaniu misji pomagają mu niezwykłe stworzenia.",fantasy
the children of leningradsky,"Historia moskiewskich sierot, które tułają się po rosyjskim dworcu. Każdego dnia walczą o przetrwanie, licząc na czyjąś pomoc.&nbsp;",documentary
z nurtem zycia,Dokument jest podróżą ukazującą już nieistniejące magiczne zakątki rzeki Skawy na tle nowo budowanego zbiornika wodnego w Świnnej Porębie.,documentary
mickeys christmas carol,"Ebenezer Scrooge jest chciwym i bezdusznym bankierem, który całe życie poświęcił dla pieniędzy. W Wigilię skąpca odwiedzają trzy duchy.",animation
kyua,"Detektyw bada sprawę serii morderstw popełnionych przez ludzi, którzy nie są świadomi swoich czynów. Jedynym wspólnym mianownikiem tych wydarzeń jest tajemniczy znak ""X"" pozostawiony na miejscu zbrodni.",crime
woodstock,"Dokument opowiadający o legendarnym festiwalu Woodstock, który odbył się w 1969 roku.&nbsp;",documentary
cats &amp; dogs,"Pod przywództwem Tinklesa, koty rozpoczynają wojnę mającą wyeliminować ich największych wrogów - psy. ",family
finding nemo,"Błazenek Marlin rusza na pomoc swojemu synkowi Nemo, który został wyłowiony z rafy koralowej. W poszukiwaniach towarzyszy mu zapominalska rybka Dory.",animation
metropolis,"Należący do nadrzędnej klasy myślicieli Freder odwiedza podziemia, gdzie żyją ciężko pracujący robotnicy. Zakochuje się w jednej z nich, Marii. ",sci-fi
spy kids 2: island of lost dreams,"Mali agenci wybierają się na tajemniczą wyspę, gdzie bazę wypadową urządził sobie szalony naukowiec. ",family
the midnight sky,Światem wstrząsa tajemnicza katastrofa. Samotny naukowiec z Arktyki próbuje skontaktować się z załogą wracających do domu astronautów.,drama
the spy next door," Opowiedziana z wielkim rozmachem, pełna nieoczekiwanych zwrotów akcji komedia sensacyjna z szalonym Jackie Chanem to doskonała rozrywka dla całej rodziny. ",family
lost in space,"Rodzina Robinsonów wyrusza w przestrzeń kosmiczną, by rozpocząć kolonizację nowej planety. Na skutek sabotażu misji trafiają do odległych, nieznanych rejonów wszechświata. ",adventure
love potion no. 9,"Niemający powodzenia u płci przeciwnej biochemik dostaje od Cyganki eliksir, który ma zapewnić miłość dowolnie wybranej kobiety. Sprawy wymykają się jednak spod kontroli.",fantasy
quantum of solace,"Agent 007 szuka osób odpowiedzialnych za śmierć ukochanej Vesper. Trop prowadzi do organizacji Quantum, której członkowie planują przejąć kontrolę nad wydobyciem jednego z najważniejszych surowców świata. ",thriller
manolete,Historia najsłynniejszego hiszpańskiego torreadora i jego wielkiej miłości do aktorki. Kobieta nauczyła go jak żyć i jak umierać.,romance
yona,"Historia dziewczyny ze wsi, która w środowisku zdominowanym przez mężczyzn, mimo trudności i załamania nerwowego, staje się legendarną poetką.",biography
dumbo,"Dumbo to mały słonik o nienaturalnie wielkich uszach, który przy pomocy zaprzyjaźnionej myszki uczy się wiary w siebie.",animation
the whole ten yards,"Były płatny morderca, Jimmy Tudeski, wiedzie spokojny i nudny żywot gospodyni domowej. Wraz z pojawieniem się dawnego znajomego, powraca na drogę bezprawia, by stawić czoła węgierskiej mafii.",comedy
klitschko,Dokument przedstawia kulisy życia oraz kariery sportowej braci Witalija i Władimira Kliczko. ,biography
star trek: the wrath of khan,Dzielna załoga Enterprise musi stawić czoło szukającemu zemsty tyranowi - Khanowi. ,adventure
mousehunt,Dwóch braci zamierza wystawić na licytację starą posiadłość odziedziczoną po zmarłym ojcu. Przedtem jednak muszą pozbyć się zamieszkującej tam myszy.,family
the killing,Grupa mężczyzn układa plan zrabowania dwóch milionów dolarów podczas wyścigów konnych. ,crime
brawl in cell block 99, Po nieudanym przemycie narkotyków były bokser trafia do więzienia.,crime
mona lisa smile,"Rok 1953. Nauczycielka historii sztuki stara się wyzwolić swoje uczennice, pokazując im, że życie nie kończy się na małżeństwie i dzieciach. ",drama
konopielka,"Uporządkowane życie chłopa Kaziuka burzy młoda nauczycielka, która zostaje przydzielona do niego na kwaterę. ",comedy
pol wieku poezji pozniej," Ćwierć wieku po pogromie rivijskim (ostatnich wydarzeniach z Sagi) zostaje zaatakowane Kaer Morhen, stare siedliszcze wiedźminów z cechu Wilka. Napaści przewodzi potężny... ",fantasy
pina,"Po śmierci choreografki, Piny Bausch, członkowie zespołu, z którym pracowała, wspominają jej największe artystyczne dokonania.",documentary
the hole in the ground,"Sarah przeprowadza się ze swoim synkiem do domu na wsi. Pewnej nocy Chris znika, a kiedy się odnajduje, kobieta zaczyna podejrzewać, że chłopiec, który wrócił, może wcale nie być jej synem. ",horror
der rote baron," Końcówka I wojny światowej. Manfred von Richthofen, znany po obu stronach frontu jako Czerwony Baron, to nie tylko as niemieckiego lotnictwa, ale i symbol oczekiwanego... ",biography
wind river,Tropiciel dzikich zwierząt oraz młoda agentka FBI próbują rozwiązać sprawę morderstwa w indiańskim rezerwacie.,crime
house of games,"Psychiatra wnika do środowiska nielegalnych rozgrywek, by pomóc uzależnionemu od hazardu pacjentowi. ",crime
tatarak,"Kobieta, która straciła synów na wojnie, odnajduje ukojenie w przyjaźni z młodym mężczyzną. Tymczasem jej mąż skrywa przed nią sekret, który może odmienić jej życie.",drama
casse-tete chinois,"Kiedy żona 40-letniego mężczyzny wyprowadza się wraz z dziećmi do Nowego Jorku, ten podąża za nimi, nie mogąc znieść myśli, że będą dorastać bez niego.",drama
the one,"Przemierzając różne wymiary czasoprzestrzenne i zabijając swoje alter ego, Gabriel trafia na godnego siebie przeciwnika, policjanta Gabe'a. ",action
harry potter and the order of the phoenix,"Harry i jego przyjaciele zakładają tajne stowarzyszenie ""Gwardię Dumbledore'a"", aby przygotować się do starcia z Voldemortem.",family
the last airbender,"Pan Ognia podbija cztery krainy, na które podzielony jest świat. Po upływie stu lat pojawia się Aang - potomek jedynej istoty zdolnej przywrócić równowagę. ",fantasy
the magnificent seven,"Spokojna, rolnicza wioska jest terroryzowana przez bandę opryszków.&nbsp;Mieszkańcy postanawiają wynająć siedmiu rewolwerowców, którzy mają rozprawić się z agresorami. ",western
amanda knox,"Amanda Knox jest amerykańską studentką, która w 2007 roku pojechała na wymianę do Włoch. Tam została oskarżona o morderstwo swojej współlokatorki - Meredith Kercher.",documentary
"extremely wicked, shockingly evil and vile","Kronika zbrodni Teda Bundy'ego z perspektywy jego długoletniej dziewczyny Liz Kendall, która nie wierzyła w prawdę o nim.",biography
the secret of kells,W irlandzkim opactwie Brat Aidan powierza młodemu Brendanowi dokończenie sekretnej księgi.,animation
jackie brown,"Stewardessa przyłapana na nielegalnym przewożeniu pieniędzy z Meksyku do Los Angeles rozpoczyna grę między agentami FBI a handlarzem broni, dla którego pracowała.",crime
godzilla,"Ogromny, zmutowany gad pojawia się u wybrzeży Nowego Jorku i sieje postrach na Manhattanie. ",action
wesele,"Historia miłości tak mocnej, że przekracza granice, nie mieści się w ramach i jest silniejsza od wszelkich barier. Szczere spojrzenie na współczesny świat, a także dramatyczna podróż w przeszłość, która nikomu nie pozostanie obojętna.",drama
the firm,"Młody prawnik odkrywa, że kancelaria w której pracuje jest powiązana z mafią.",thriller
the worlds fastest indian,"Nowozelandczyk, Burt Munro, marzy o tym, by swoim motocyklem wystartować w wyścigu na słonych torach Bonneville. Za ostatnie pieniądze udaje się do USA i zamierza pobić rekord prędkości.",biography
the prince of egypt,"Wychowany przez egipcjan Mojżesz dowiaduje się o swojej tożsamości i zostaje wybrany, by wyprowadzić żydów z niewoli.",animation
drive angry,"Milton ucieka z piekła, by uratować wnuczkę z rąk niebezpiecznej sekty odpowiedzialnej za śmierć jego córki. ",fantasy
operation christmas drop,Podczas prac służących zamknięciu tropikalnej bazy lotniczej i&nbsp;zakończeniu świątecznej tradycji pryncypialna asystentka kongresmenki zakochuje się w&nbsp;dowódcy jednostki.,comedy
wu ji,"Kilkuletnia Qingcheng składa przysięgę, na mocy której otrzymuje urodę i uwielbienie w zamian&nbsp;za rezygnację z prawdziwej miłości. ",drama
hauru no ugoku shiro,"Sophie, zmieniona przez czarownicę w staruszkę, trafia do dziwnego zamku należącego do czarodzieja Hauru. Spotkany w nim demon składa jej pewną propozycję.",fantasy
sudden impact,"Inspektor Callahan tropi mordercę, który z zimną krwią dokonuje egzekucji na swoich ofiarach.",crime
star trek: nemesis,Załoga Enterprise udaje się do Romulan chcących negocjować traktat pokojowy. ,adventure
song of the sea,"Sześcioletnia Sirsza udaje się ze swoim bratem w magiczną podróż, podczas której odkryje, co stało się z jej mamą i jaką wartość ma rodzina. ",animation
dragon ball z 13: ryuken bakuhatsu!! goku ga yaraneba dare ga yaru," Podczas lekcji w szkole Son Gohan i Videl dowiadują się, że mag o imieniu Hoi chce popełnić samobójstwo, gdyż nie może otworzyć szkatułki, w której zamknięty jest wielki... ",adventure
red sonja,"Wojowniczka Sonja pragnie pomścić masakrę swojego ludu, której sprawczynią jest zła królowa Gedren. ",fantasy
how to train your dragon,"Chuderlawy Wiking przewróci porządek w wiosce, kiedy zamiast zabić w ramach inicjacji jakiegoś smoka, zaprzyjaźni się z najgroźniejszym z nich.",animation
face/off,"By zlokalizować bombę w centrum Los Angeles, agent Sean Archer przyjmuje tożsamość zabójcy swojego syna.",thriller
why are we creative: the centipedes dilemma,Jedno pytanie zostało zadane 30 największym postaciom współczesnej kultury i popkultury.,documentary
broderskab,Organizacja neonazistowska rekrutuje grupę młodzieńców do swoich szeregów. Pomiędzy dwójką z nich rodzi się uczucie.,drama
star wars: episode v - the empire strikes back,"Imperator rozkazuje swojemu uczniowi Darthowi Vaderowi odnalezienie Luke'a Skywalkera, by zmusić go do przejścia na ciemną stronę Mocy.",adventure
teenage mutant ninja turtles: out of the shadows,Czterej wojownicy muszą się zmierzyć z cieszącym się bardzo złą sławą Krangiem. ,comedy
maria sklodowska-curie,Po tragicznej śmierci męża Maria Skłodowska-Curie poświęca się pracy. Jednak opinię publiczną bardziej interesuje jej życie prywatne.,biography
grave encounters 2,"Fabuła skupia się na grupie nastolatków, którzy oglądali ""Grave Encounters"" i postanawiają sprawdzić, czy wydarzenia z filmu mogą być prawdziwe. ",horror
champs,"Mike Tyson, Evander Holyfield i Bernard Hopkins opowiadają o swoich bokserskich karierach. Relacjonują drogę, jaką musieli przejść od wyrwania się z biedy do osiągnięcia sukcesu.",documentary
my favorite martian,W pobliżu domu reportera telewizyjnego rozbija się UFO. Mężczyzna postanawia pomóc kosmicie.,family
yves saint laurent,"Paryż, rok 1957. 21-letni Yves Saint Laurent projektuje swoją pierwszą kolekcję dla domu mody Diora. Na pokazie poznaje miłość swojego życia. ",biography
the jewel of the nile,"Joan i&nbsp;Jack przeżywają kryzys w związku. Podczas gdy pisarka przyjmuje zaproszenie od szejka, jej partner spotyka dawnego znajomego, Ralpha.",adventure
chaos,Detektyw Conners i jego nowy partner Dekker prowadzą śledztwo w sprawie tajemniczego napadu na bank. Wkrótce policjanci odkrywają intrygę na dużą skalę. ,crime
house of usher,"Philip Wintrop przybywa do posiadłości Usherów, aby odwiedzić narzeczoną. Podczas pobytu poznaje historię rodu naznaczonego wielopokoleniową klątwą.",horror
swordfish,"Genialny haker dostaje propozycję nie do odrzucenia. Uświadamia sobie, że stał się pionkiem w niebezpiecznej grze.",thriller
superman ii,"Na Ziemię przybywa troje złowrogo nastawionych Kryptonian, których celem jest podbój planety. Ich plany próbuje pokrzyżować Superman.",action
hardware,"Moses znajduje szczątki robota, które ofiarowuje swojej dziewczynie. Oboje nie wiedzą, że jest to prototyp maszyny wojennej.",thriller
big game,Samolot&nbsp;z prezydentem&nbsp;USA na pokładzie zostaje zestrzelony i spada do lasu. Trzynastoletni chłopiec pomaga głowie państwa przetrwać w dziczy.&nbsp;,action
the seasoning house,"Młoda kobieta, będąc opiekunką prostytuujących się dla wojska dziewczyn, planuje brutalną zemstę. ",thriller
birds of prey (and the fantabulous emancipation of one harley quinn),"Harley Quinn, Czarny Kanarek, Łowczyni oraz Renee Montoya łączą siły w walce z Romanem Sionisem i Victorem Zsaszem. ",action
beneath the planet of the apes," Brent wyrusza w podróż, by odnaleźć komandora Taylora, który ukrywa się z buntownikami na Planecie Małp. ",adventure
the song remains the same, Film składa się z fragmentów legendarnych koncertów brytyjskiej supergrupy Led Zeppelin podczas tournee po Stanach Zjednoczonych w 1973 roku. Wśród nich jeden z... ,documentary
baby boy,"Jody jest wiecznym chłopcem. Nie ma pracy, ma za&nbsp;to&nbsp;dwójkę dzieci i&nbsp;coraz więcej zobowiązań. Do tego matka wraz z&nbsp;nowym facetem chcą, żeby się wreszcie wyprowadził.",drama
wszystkie nasze strachy,"Daniel - artysta, katolik i aktywista - postanawia rozprawić się z homofobią lokalnej społeczności.",drama
unicorn store,"Ekscentryczna malarka wylatuje ze&nbsp;szkoły i&nbsp;zaczyna nudną pracę w&nbsp;biurze, ale pewnego dnia staje przed szansą na&nbsp;spełnienie życiowego marzenia - adoptowania jednorożca.",comedy
obywatel jones,"Dziennikarz Jones chce opisać gwałtowną modernizację Związku Radzieckiego. By gruntownie zbadać sprawę, decyduje się na podróż do Moskwy, aby przeprowadzić wywiad ze Stalinem.",thriller
un homme ideal,"Młody mężczyzna pragnie zostać pisarzem, lecz żadna z jego książek nie kwalifikuje się do publikacji. Niespodziewanie znajduje materiał autorstwa nieżyjącego staruszka, który sobie przywłaszcza. ",thriller
monsters vs. aliens,Trafiona przez spadający meteoryt Susan zamienia się w olbrzymkę i trafia do ściśle strzeżonego ośrodka dla potworów. Wkrótce wraz z grupą przyjaciół dziewczyna stawia czoła inwazji kosmitów.,animation
the night house,Owdowiała kobieta zaczyna odkrywać niepokojące sekrety swojego niedawno zmarłego męża. ,horror
thank you for your service," Grupa żołnierzy powraca z misji w Iraku. Witani jak bohaterowie, oczekiwani przez rodziny, nie mogą odnaleźć się w cywilnej codzienności. Dręczeni przez traumy, poczucie... ",biography
skhizein," Krótka animacja ukazująca historię pewnego człowieka, który po pewnym dość nietypowym wypadku zmuszony jest do przystosowania się do życia 91 cm od... samego siebie. Z... ",animation
the perverts guide to ideology,Slavoj Žižek opowiada w charakterystyczny dla siebie sposób o ideologiach kształtujących naszą rzeczywistość. Jego wypowiedzi ilustrują fragmenty z klasyków kina. ,documentary
heat,Zawodowy przestępca Neil McCauley organizuje zbrojny napad na opancerzoną furgonetkę. Śledztwo w tej sprawie prowadzi Vincent Hanna.,thriller
kirschbluten - hanami,"Żona Rudiego umiera. Po pogrzebie mężczyzna postanawia odbyć podróż, dzięki której bliżej pozna niezrealizowaną pasję zmarłej ukochanej.",drama
fast &amp; furious presents: hobbs &amp; shaw,Stróż prawa Luke Hobbs i wyrzutek Deckard Shaw łączą swoje siły przeciwko cybernetycznie zmodyfikowanemu przestępcy zagrażającemu całej ludzkości. ,action
3 days to kill,"W zamian za wykonanie ostatniego zlecenia śmiertelnie chory agent poddany zostaje eksperymentalnej terapii, która może uratować jego życie.",thriller
tracks,"Młoda kobieta wyrusza z Alice Springs nad Ocean Indyjski. Ma do pokonania 2,7 tys. km przez australijską pustynię, a towarzyszą jej 4 wielbłądy i wierny pies.",biography
the order,"Syn zaginionego archeologa, poszukując ojca, przypadkowo wpada na trop średniowiecznej sekty religijnej.",action
the giver,"W świecie bez uczuć i emocji nastoletni Jonas zostaje wybrany na Odbiorcę Wspomnień, który strzeże pamięci o przeszłości. Pod wpływem mentora zaczyna dostrzegać wady opresyjnego systemu. ",drama
captain phillips,Rok 2009. Dowodzony przez Richarda Phillipsa kontenerowiec MV Maersk Alabama zostaje porwany przez somalijskich piratów. Kapitan podejmuje walkę o ocalenie swojej załogi. ,biography
yogi bear," Film opowiada o mieszkających w Parku Jellystone niedźwiedziach - Yogim i jego przyjacielu Boo Boo. Pewnego dnia do parku przybywa reporterka (Anna Faris), która staje... ",family
ashes and snow," ""Ashes and Snow"" stanowi zbiór fotograficznych dzieł autorstwa&nbsp;Gregory'ego Colberta, przedstawiających niezwykłe interakcje zachodzące pomiędzy człowiekiem a dzikimi... ",documentary
the searchers,"Ethan Edwards wraz z Metysem Pawleyem wyrusza na poszukiwania swoich bratanic, które zostały uprowadzone przez Komanczów.",western
thick as thieves,"Przed zakończeniem kariery nowojorski złodziej, Keith, planuje ostatni skok, aby spłacić dług u rosyjskiej mafii. ",crime
cheri,Kurtyzana nawiązuje romans z rozpieszczonym synem swojej koleżanki. Wzajemna fascynacja przeradza się w głębsze uczucie. ,romance
w.,"Historia George'a W. Busha od burzliwej młodości, przez czasy nawrócenia, walki z własnymi słabościami, aż do okresu prezydentury i konieczności podejmowania decyzji kluczowych dla losów Ameryki oraz świata. ",biography
waiting...,W jednym z amerykańskich barów zostaje zatrudniony nowy pracownik. Pozostała część załogi prowadzi żółtodzioba przez tajniki i sekrety ich zawodu. ,comedy
fuck for forest,"Film o berlińskiej grupie Fuck for Forest, która, głosząc hasła wyzwolenia seksualnego, chce uratować świat, sprzedając własne amatorskie filmy porno.",documentary
seventh son,"Thomas zostaje uczniem stracharza Gregory'ego, ostatniego członka Zakonu Sokoła. Mistrz i jego podopieczny muszą powstrzymać potężną czarownicę - Mateczkę Malkin, która pragnie zemsty za doznane krzywdy.",family
camp rock,"Młoda dziewczyna spędzająca wakacje na obozie muzycznym postanawia kłamać w sprawie pracy swojej matki, aby zaprzyjaźnić się z bogatymi koleżankami. ",family
fantasy island,"Enigmatyczny pan Roarke spełnia najgłębiej skrywane marzenia gości ustronnego tropikalnego hotelu. Kiedy jednak fantazje zmieniają się koszmary, goście – aby przeżyć – zmuszeni są rozwiązać zagadkę tajemniczej wyspy.",horror
oz: the great and powerful,"Iluzjonista Oscar trafia do magicznej krainy Oz, gdzie ma za zadanie przywrócić pokój. ",fantasy
limitless,"Cierpiący na brak weny pisarz, Eddie, zaczyna stosować narkotyk, który zwiększa jego potencjał intelektualny. Dzięki używce mężczyzna odnosi sukcesy. ",thriller
exit through the gift shop,"Dokument przedstawia francuskiego sklepikarza, który zapragnął odnaleźć i zaprzyjaźnić się z Banksym, ulicznym artystą o nikomu nieznanej tożsamości.",documentary
blackhat,Amerykańskie oraz chińskie siły specjalne pracują wspólnie nad sprawą piractwa komputerowego na dużą skalę. ,crime
critters 2: the main course,"Małe, włochate istoty z kosmosu wylęgają się w mieście Grover Bend i sieją spustoszenie wśród mieszkańców.",horror
killing them softly,"Jackie Cogan, płatny zabójca, zostaje wynajęty, by odzyskać pieniądze skradzione podczas mafijnej gry w pokera i wymierzyć karę sprawcom.&nbsp;",crime
robin hood: prince of thieves,"Po powrocie do Anglii Robin odkrywa, że stracił rodzinny majątek. Przyłącza się do bandy rzezimieszków z lasu&nbsp; Sherwood, wypowiadając wojnę bezwzględnemu szeryfowi Nottingham. ",adventure
blade ii,"Blade zawiera przymierze z wampirami, by pokonać nową, zmutowaną rasę potworów. ",horror
small world,"W tajemniczych okolicznościach, sprzed rodzinnego domu, zostaje uprowadzona dziewczynka. Do czego będzie zdolny policjant, prowadzący śledztwo w sprawie?&nbsp;",crime
the new world,"Oparta na prawdziwych wydarzeniach opowieść o miłości europejskiego odkrywcy Johna Smitha i indiańskiej księżniczki, rozgrywająca się w burzliwych pierwszych dniach Nowej Ameryki. ",adventure
kapringen," Statek towarowy MV Rozen zmierza do portu, gdy zostaje porwany przez somalijskich piratów na Oceanie Indyjskim. Wśród załogi statku znajduje się kucharz Mikkel oraz... ",drama
flash gordon,Okrutny Imperator Ming postanawia zniszczyć Ziemię. Flash Gordon wraz z towarzyszami rusza na ratunek.,adventure
superman returns,"Po latach nieobecności Superman wraca na Ziemię, by ocalić ludzkość i pokrzyżować plany Lexa Luthora.",action
vidocq,Znany paryski detektyw ginie podczas prowadzenia śledztwa. Jego młody biograf postanawia doprowadzić sprawę do końca.,fantasy
stigmata,"Ateistka Frankie Paige podczas kąpieli odkrywa na ciele stygmaty odpowiadające ranom, które zostały zadane Chrystusowi. Gdy historia zaczyna się powtarzać, sprawę, mimo niezadowolenia Watykanu, zamierza wyjaśnić jeden z księży. ",horror
chaplin,"Legenda kina, Charles Chaplin, opowiada o swoim życiu i karierze przygotowując autobiografię. ",biography
mary shelley,"Mary Shelley - to dzięki niej w światowej kulturze mamy postać nieśmiertelnego potwora - Frankensteina. Film jest portretem angielskiej prekursorki science-fiction, która pokazuje prawdziwą historię tajemniczej pisarki.",biography
solo: a star wars story,Han Solo podróżuje przez galaktykę. Podczas śmiałych eskapad w głąb przestępczego półświatka poznaje Chewbaccę i Lando Calrissiana.,adventure
