title,description,genre
network,Stacja telewizyjna wykorzystuje rewelacje głoszone przez obłąkanego prezentera wiadomości dla własnych korzyści.,drama
stomp the yard,"Młody i&nbsp;utalentowany tancerz uliczny DJ wplątuje się w&nbsp;strzelaninę i&nbsp;trafia do&nbsp;aresztu. By uniknąć poprawczaka, zgadza się zapisać do&nbsp;college'u dla czarnoskórych.",drama
jack reacher,"Były żołnierz, Jack Reacher, przyjeżdża do małego miasteczka, by wyjaśnić sprawę wyszkolonego wojskowego snajpera, który zastrzelił pięć przypadkowych ofiar.",crime
die nacht der lebenden loser," Takich trzech jak oni trudno jest znaleźć. Filip jego dwaj kumple to wyjątkowe matołki.... Co do tego zgodni są wszyscy ? rodzice, nauczyciele, koledzy ze szkoły. Wszyscy... ",horror
siedem kobiet w roznym wieku,"Dokument przedstawia tańczące w różnym wieku kobiety, od małego dziecka po najstarszą z nich - nauczycielkę baletu.",documentary
la grande vadrouille,Na skutek przedziwnego zbiegu okoliczności malarz pokojowy Augustin z dyrygentem Stanislasem eskortują trzech angielskich lotników zestrzelonych nad Francją podczas II wojny światowej.,comedy
intouchables,"Sparaliżowany milioner zatrudnia do opieki młodego chłopaka z przedmieścia, który właśnie wyszedł z więzienia.",biography
footloose,"Wychowany w Chicago Ren przeprowadza się do małego miasteczka, gdzie panuje zakaz tańczenia i słuchania rockowej muzyki. Chłopak buntuje rówieśników przeciwko lokalnej władzy.&nbsp;",drama
samsara,"Drugi film reżysera ""Baraki"" to dokumentalna podróż przez najpiękniejsze zakątki 25 krajów na całym świecie z muzyką Lisy Gerrard i Dead Can Dance.&nbsp;",documentary
the firm,"Młody prawnik odkrywa, że kancelaria w której pracuje jest powiązana z mafią.",thriller
the silencing,"Rayburn jest byłym myśliwym, który strzeże rezerwatu nazwanego imieniem zaginionej przed laty córki. Gdy na ukrytych w lesie kamerach dostrzega uciekającą dziewczynę i zamaskowanego osobnika, rusza za nimi.",crime
lumiere ! laventure commence,"Dokument opowiada o początkach kina i eksperymentach, które stały się podwalinami dzisiejszej kinematografii.",documentary
bad taste,Czterech agentów prowadzi śledztwo w sprawie morderstw ludzi przez kosmitów.,horror
nappily ever after,"Zmęczona czekaniem na oświadczyny Violet zrywa z długoletnim partnerem. Dokonując szokującej metamorfozy, poznaje właściciela salonu fryzjerskiego.",drama
savage grace,Kontrowersyjna relacja pomiędzy niestabilną emocjonalnie matką i uzależnionym od niej synem doprowadza do rodzinnej tragedii.,crime
ying xiong,Tajemniczy bezimienny wojownik relacjonuje królowi swoje potyczki z bezlitosnymi zabójcami.,drama
da bing xiao jiang,"Skromny wojownik, uczestnik wielkiej bitwy, bierze jeńca należącego do wrogiego obozu. ",comedy
borat: cultural learnings of america for make benefit glorious nation of kazakhstan,"Borat, dziennikarz kazaskiej telewizji, jedzie do USA, by poznać amerykańską kulturę.",comedy
inside man,"Doświadczony przestępca Dalton napada na bank. Jego doskonale opracowany plan komplikuje się, gdy do akcji wkracza policyjny negocjator i Madeleine White działająca na zlecenie wpływowych osób.",thriller
rules dont apply,"Historia Howarda Hughesa, który w późnych latach swojego życia ma romans z młodszą kobietą.",drama
thale,"Dwóch czyścicieli, Elvis i Leo, spotyka mityczną istotę, norweską huldrę o imieniu Thale.",fantasy
women are heroes,Ukrywający się pod pseudonimem Jr. sławny street-artowiec opowiada o sile kobiet mieszkających w najbiedniejszych zakątkach świata. ,documentary
the babadook,"Amelia zmaga się z nieprzewidywalnym zachowaniem syna, który twierdzi, że w domu czyha potwór. ",horror
reign of fire,Ziemia zostaje spustoszona przez smoki. Oddział ochotników wyrusza zniszczyć ich gniazdo. ,fantasy
margin call,"Analityk pracujący na Wall Street odkrywa dane, które mogą pogrążyć nie tylko jego firmę, ale i globalną gospodarkę.",drama
hellraiser iii: hell on earth,Reporterka Joey Summerskill wpada na trop śmiercionośnej kostki.,horror
vicky cristina barcelona,"Dwie młode Amerykanki, Vicky i Cristina, przyjeżdżają na wakacje do Barcelony. Obie dają się wciągnąć w romantyczną i seksualną przygodę z poznanym tam Juanem Antonio.",comedy
blues brothers 2000,Po wyjściu z więzienia Elwood zakłada nowy zespół.,comedy
scary movie 3,"Cindy Campbell jest dziennikarką tropiącą zjawiska nadprzyrodzone. Postanawia zbadać zagadkę tajemniczej kasety, która sprowadza śmierć na każdego, kto ją obejrzy. ",comedy
kaze tachinu,"Historia Jirô Horikoshiego, który projektował japońskie myśliwce podczas II wojny światowej.",biography
the island of dr. moreau,"Rozbitek, Edward Douglas, trafia na wyspę, którą zamieszkują przerażające hybrydy ludzi i zwierząt będące wynikiem eksperymentów genetycznych doktora Moreau. ",thriller
the basketball diaries,"Skłócony z całym światem chłopak popada w kłopoty, z których jedyną odskocznią jest pisanie wierszy. ",biography
le cercle rouge,"Złodziej, uciekinier i były snajper planują kradzież biżuterii. Ich zamiary chce udaremnić bezwzględny komisarz Mattei.",crime
skhizein," Krótka animacja ukazująca historię pewnego człowieka, który po pewnym dość nietypowym wypadku zmuszony jest do przystosowania się do życia 91 cm od... samego siebie. Z... ",animation
gerontophilia,"Osiemnastoletni Lake ma kochającą dziewczynę, ale pewnego dnia odkrywa, że bardziej interesują go dużo starsi mężczyźni. ",comedy
devil in a blue dress,"Bezrobotny, ciemnoskóry weteran wojenny otrzymuje dobrze płatną, lecz podejrzaną propozycję odnalezienia białej kobiety. ",crime
hangman,"Doświadczeni policjanci dostają zadanie, którym jest złapanie groźnego seryjnego mordercy. Zostają wplątani w wisielczą grę. ",crime
my girl 2,"Nastoletnia Vada wyjeżdża do Los Angeles, by dowiedzieć się więcej o zmarłej matce, której nie zdążyła poznać.",family
the sorcerers apprentice,Nieśmiały nastolatek uczy się magii pod okiem doświadczonego czarodzieja. Wkrótce będzie musiał wykorzystać nowo nabytą wiedzę w starciu z siłami ciemności.,fantasy
can you ever forgive me?,"Gdy Lee traci pracę, zaczyna zarabiać na życie podrabiając listy sławnych osób i sprzedając je kolekcjonerom.",biography
the devil inside,"Isabell stara się pomóc matce, która została opętana przez demony.&nbsp;",horror
ssa-i-bo-geu-ji-man kwaen-chanh-a,"Young-goon trafia do szpitala psychiatrycznego, myśląc, że jest robotem.",drama
mr hublot,"Pan Hublot prowadzi uporządkowane życie do momentu, gdy w jego mieszkaniu pojawia się pies. ",animation
last men in aleppo,"Dokument przedstawia pracę wolontariuszy Białych Hełmów, którzy przeszukują gruzy zniszczonego syryjskiego miasta, w poszukiwaniu żywych osób.",documentary
the kings man," Najgorsi tyrani i zbrodniarze w historii spiskują, by wywołać wojnę, której ofiarą padną miliony ludzi. Tylko jeden człowiek może ich powstrzymać, o ile zdąży… Oto... ",action
the transporter,Frank Martin pracuje jako kurier dla organizacji przestępczych. Podczas transportu kolejnej przesyłki wplątuje się w niebezpieczną intrygę. ,action
meet the spartans,Leonidas prowadzi grupę trzynastu Spartan do walki przeciwko Persom.,comedy
torque,"Motocyklista Cary powraca do miasta, by rozwiązać niedokończone sprawy. Zostaje wplątany w intrygę uknutą przez dawnego wroga.",action
batoru rowaiaru,"Uczniowie losowo wybranej klasy zostają umieszczeni na bezludnej wyspie, gdzie walczą o przeżycie, zabijając się nawzajem.",thriller
gamer,"Niedaleka przyszłość. Kontrolowani przez graczy, prawdziwi skazańcy walczą na śmierć i życie, by zapewnić rozrywkę milionom widzów.",thriller
the worlds fastest indian,"Nowozelandczyk, Burt Munro, marzy o tym, by swoim motocyklem wystartować w wyścigu na słonych torach Bonneville. Za ostatnie pieniądze udaje się do USA i zamierza pobić rekord prędkości.",biography
copying beethoven,Studentka muzyki dostaje pracę jako kopistka Beethovena. Zafascynowana twórczością mistrza spędza w jego towarzystwie każdą wolną chwilę.,biography
wrongfully accused,"Sławny skrzypek Ryan Harrison zostaje skazany na śmierć za morderstwo. Nikt mu nie wierzy, że mordercą jest ktoś inny. ",comedy
how the grinch stole christmas,"W małej wiosce o nazwie Ktosiowo trwają przygotowania do Bożego Narodzenia. Samotnik Grinch, który nienawidzi świąt, robi wszystko, by je zniszczyć.",family
ladyhawke,"Zawistny biskup Aquili rzuca klątwę na Isabeau i jej ukochanego, kapitana Navarre'a. Parze próbuje pomóc złodziej uratowany przez rycerza.",fantasy
maze runner: the scorch trials,Po ucieczce z labiryntu Thomasa oraz resztę Streferów czeka nowe wyzwanie. Muszą oni w ciągu dwóch tygodni przejść przez najbardziej zniszczoną część Ziemi. ,thriller
bienvenue chez les chtis,Naczelnik poczty z południa Francji zostaje za oszustwo przeniesiony na daleką północ.,comedy
tupac: resurrection,"Dokumentalny film opowiadający o życiu i karierze rapera Tupaca Shakura. Narratorem obrazu jest sam Shakur, którego wypowiedzi zmontowano z pozostałych po muzyku wywiadów.",documentary
dark shadows,"Ukarany przez mściwą wiedźmę Barnabas wstaje z grobu po dwustu latach i trafia w szalone lata 70., których zupełnie nie rozumie.",fantasy
mr. peabody &amp; sherman,"Pan Peabody, najmądrzejszy pies na świecie, wychowuje swojego adoptowanego syna Shermana na grzecznego chłopca. Dzięki wehikułowi czasu przeżywają najróżniejsze przygody. ",animation
payback,Zdradzony przez wspólnika złodziej planuje srogą zemstę oraz odzyskanie utraconych pieniędzy z napadu. ,thriller
stuart little 2,"Stuart i kot Śnieżek wyruszają do miasta, by uratować kanarka&nbsp;Margalo ze szponów sokoła&nbsp;Falcona.",family
the chronicles of riddick,"Armia okrutnych Necromongerów najeżdża galaktykę. Jedyną istotą, która może im się przeciwstawić, jest awanturnik i ścigany więzień Riddick, mający dar widzenia w ciemności.",action
gods of egypt,"Mściwy Set przejmuje tron, pogrążając Egipt w chaosie. Śmiertelnik Bek sprzymierza się z bogiem Horusem, by uratować ukochaną przed śmiercią oraz przywrócić krajowi pokój. ",fantasy
ang babaeng humayo,Po trzydziestu latach spędzonych w więzieniu kobieta zostaje uniewinniona. Decyduje się zemścić na byłym kochanku. ,drama
hoffa,James Hoffa obejmuje prezesurę związku zawodowego kierowców ciężarówek. Po wielu latach pracy zostaje nagle oskarżony o sprzeniewierzenie związkowych funduszy.,biography
scream,"Młoda kobieta wraca do swojego rodzinnego miasta, żeby poznać przerażające przypadki morderstw związanych z zamaskowanym seryjnym mordercą.&nbsp;",horror
julia," Dramatyczny film o dwóch kobietach - pisarce Lillian oraz jej przyjaciółce, pochodzącej ze szlachetnego szkockiego rodu tytułowej Julii. Są lata 30-te, faszyzm nabiera... ",biography
13,"Vince, licząc na duży zarobek, wchodzi do gry, w której stawką jest ludzkie życie.",thriller
happily never after,"Podczas nieobecności czarodzieja Munk i Mambo stają się odpowiedzialni za dobre zakończenie bajek. Gdy popełniają błąd, siły zła próbują przejąć władzę nad Światem Baśni. ",animation
nine lives,"Zarozumiały biznesmen, uwięziony w ciele domowego kota, stara się z niego wydostać. ",family
compliance,"Do kierowniczki restauracji dzwoni policjant, twierdząc, że jedna z pracownic ukradła klientce pieniądze. Prosi o asystę przy zatrzymaniu. ",drama
shoot em up,"Niejaki Pan Smith przyjmuje poród podczas strzelaniny, a następnie postanawia chronić noworodka przed armią uzbrojonych bandytów. ",action
city of ember,Dwójka nastolatków stara się wydostać z podziemnego miasta Ember.,family
x-men origins: wolverine,"Logan i Victor zostają zwerbowani przez pułkownika Strykera do wykonywania niecodziennych misji. Wolverine, widząc okrucieństwo, jakiego dopuszczają się pozostali najemnicy, odchodzi z jednostki.",action
rocketman,"Historia życia Eltona Johna ukazująca artystę od jego najmłodszych lat w Królewskiej Akademii Muzycznej po długoletnią współpracę z autorem tekstów, Berniem Taupinem.",biography
meru,Trzech amerykańskich wspinaczy podejmuje ambitne wyzwanie zdobycia znajdującej się w Himalajach góry Meru.,documentary
freeway," Współczesna opowieść o Czerwonym Kapturku. Młoda dziewczyna opuszcza dom rodzinny i wybiera się autostopem do domu babci. Po drodze spotyka wpływowego ""wilka"". ",thriller
born on the fourth of july,"Ron, zgłaszając się na ochotnika do armii, jest dumny, że służy ojczyźnie. Rany, jakie odnosi w Wietnamie powodują nie tylko kalectwo, ale także całkowitą zmianę jego światopoglądu. ",biography
get smart,"Para tajnych agentów planuje unieszkodliwić członków zbrodniczej organizacji, by ocalić świat przed rządami terroru.",comedy
21 bridges,Zhańbiony detektyw nowojorskiej policji otrzymuje szansę na odkupienie.,crime
transformers: the last knight,"Gdy na świecie Transformery i ludzie toczą wojnę, Cade Yeager wraz ze swoimi towarzyszami wyrusza w podróż, aby zapobiec zagładzie.",action
saga - curse of the shadow,"Walczący w służbie światła człowiek, wygnany ze swego plemienia ork oraz dotknięta klątwą elfka jednoczą siły, by zapobiec odrodzeniu się prastarego zła.",fantasy
the ritual,"Czwórka dawnych przyjaciół, którzy ostatnio rzadko się widują, wybiera się do Szwecji na wędrówkę po górach - być może ich ostatnią.&nbsp;",horror
the hitcher,"Wyruszająca na wakacje para studentów spotyka po drodze nieznajomego, którego decyduje się podwieźć. ",thriller
the great debaters,Profesor Melvin Tolson wybiera czworo młodych ludzi spośród członków klubu dyskusyjnego. Wkrótce jego studenci stają do debat z przedstawicielami czołowych uniwersytetów w USA.,biography
cale szczescie,"W życie spokojnego muzyka z orkiestry symfonicznej,&nbsp;samotnie wychowujacego dziesięcioletniego synka, niespodziewanie wbiega pełna energii popularna gwiazda fitness.",comedy
chicken little,Mający reputację panikarza Kurczak Mały stawia czoła zagrożeniu z kosmosu.,animation
green lantern,"Hal Jordan, arogancki pilot oblatywacz, jako pierwszy człowiek w historii zostaje członkiem Korpusu strzegącego pokoju we wszechświecie. ",action
the oxford murders,"Profesor i amerykański student Oxfordu są na tropie mordercy, którego zbrodnie układają się według ciągu matematycznych symboli.",crime
the forbidden kingdom,"Nastoletni Jason za pomocą tajemniczej laski przenosi się do baśniowej krainy w starożytnych Chinach, gdzie otrzymuje misję ratowania świata. ",fantasy
the crow,"Erick i jego dziewczyna zostają zamordowani. Rok później mężczyzna powraca z zaświatów, aby przy pomocy kruka pomścić śmierć ukochanej.",fantasy
nordwand,"Dwóch bawarskich alpinistów postanawia podejść szczyt Eiger od strony, na którą nikt wcześniej nie odważył się zdecydować. Sukces Aryjczyków ma podkreślić dominację III Rzeszy i ich rasy. ",biography
before night falls,Pisarz Reinaldo Arenas prowadzi życie pełne przygód.,biography
blitz,"Dwójka detektywów ściga zabójcę policjantów, który dzieli się planami swoich zbrodni z dziennikarzem, pragnąc rozgłosu.",crime
planet terror,Grupa ludzi próbuje przeżyć w świecie opanowanym przez zombie.,horror
sfora: bez litosci,"Czwórka przyjaciół przysięga sobie wieczną przyjaźń. Kiedy jeden z nich zostaje zamordowany, pozostali wypowiadają wojnę mafii. ",crime
uroki garmonii,Po upokarzającym incydencie młody chłopiec dostaje obsesji na punkcie perfekcji i czystości. Przeciwstawia się panującemu wokół brakowi ładu.,drama
maleficent,Wojna między królestwami prowadzi do przemiany Maleficent z dobrej dziewczyny w złą czarownicę. ,family
secret of the wings,Dzwoneczek i jej przyjaciele udają się w podróż do zakazanego i pełnego tajemnic Zimowego Lasu.,animation
21,Wybitnie zdolni studenci prestiżowej uczelni dzięki wiedzy z zakresu matematyki wygrywają olbrzymie sumy w blackjacka. Tymczasem właściciele kasyn zabezpieczają się przed kolejnymi stratami. ,crime
wolfwalkers,"Młoda łowczyni wyrusza wraz z ojcem do Irlandii, by zapolować na ostatnią wilczą watahę. Wkrótce zaprzyjaźnia się jednak&nbsp;z&nbsp;ceniącą wolność dziewczynką&nbsp;z&nbsp;tajemniczego plemienia, którego członkowie podobno zamieniają się nocą w wilki.",animation
cradle 2 the grave,Przywódcy gangu złodziei zostaje porwana córka. Aby ocalić dziewczynkę rozpoczyna on współpracę z policją.,action
machine gun preacher,Sam Childers stara się o utworzenie sierocińca w rozdartej wojną Afryce.&nbsp;,biography
maiden,"Historia Tracy Edwards, kucharki na czarterowych łodziach, która została kapitanem pierwszej żeńskiej ekipy, jaka weszła do Whitbread Round the World Race w 1989 roku.",documentary
rudy kapitan,Detektyw usiłując rozwikłać zagadkę kryminalną wplątuje się w niebezpieczną grę. ,crime
lhistoire dadele h.," Akcja filmu toczy się w 1863 roku w Halifaxie. Młoda kobieta, panna Lewly, przyjeżdża do Halifax w poszukiwaniu mężczyzny, w którym jest szaleńczo zakochana. Tak naprawdę... ",biography
neuk-dae-so-nyeon,Dziewczyna znajduje w stodole wilkołaka i uczy go ludzkich zachowań. ,fantasy
horns,"Młody chłopak, podejrzany o zamordowanie swojej dziewczyny, pewnego dnia zauważa dziwne zmiany na czole. Okazuje się, że to rogi, które posiadają niezwykłe właściwości. ",horror
real steel,"Charlie, zajmujący się organizowaniem nielegalnych bitew robotów, odkrywa, że ma 11-letniego syna. Chłopak przekonuje ojca do wzięcia udziału w mistrzostwach walk cyborgów. ",action
magnum force,Harry Callahan prowadzi śledztwo w sprawie samosądów dokonywanych na uniewinnionych przestępcach przez tajemniczego motocyklistę. &nbsp; ,crime
batman,"Tajemniczy mściciel pojawia się na ulicach Gotham, aby podjąć walkę z przestępcami. Pomaga mu w tym znana dziennikarka Vicki Vale.",action
jin-ro," Akcja filmu rozgrywa się w alternatywnym świecie po tym, jak Japonia przegrała II Wojnę Światową z Niemcami. Po 10 latach od opuszczenia kraju przez wojska okupanta... ",action
kung fu panda 2,"Panda Po wreszcie został mistrzem sztuk walki. Ale zbliża się groźny wojownik, który planuje podbić Chiny i zniszczyć sztukę kung-fu.",animation
big,Dwunastoletni chłopiec wypowiada życzenie w wesołym miasteczku. Następnego dnia budzi się jako mężczyzna.,family
kiss kiss bang bang,Po nieudanym napadzie niezdarny złodziej Harry Lockhart trafia przez przypadek na casting do filmu sensacyjnego. Wkrótce zostaje wplątany w morderstwo młodej kobiety.,action
rebound,Zawieszony trener drużyny uniwersyteckiej zostaje szkoleniowcem gimnazjalnego zespołu koszykówki. ,family
mayhem,"Tajemniczy wirus atakuje społeczeństwo. Derek Cho, po zwolnieniu z pracy, postanawia wykorzystać ten fakt i stoczyć walkę przeciwko korporacji. ",horror
petes dragon,"Tajemniczy dziesięciolatek Pete twierdzi, że mieszka w lesie sam, bez rodziny, jedynie z wielkim zielonym smokiem o imieniu Elliott.",family
leatherheads,"Weteran wojenny podejmuje się roli trenera podupadającej drużyny futbolowej. W ślad za mężczyzną podąża dociekliwa dziennikarka, która pragnie go zdyskredytować. ",comedy
mr. beans holiday,Jaś Fasola wygrywa wycieczkę i wyrusza w pełną przygód podróż do Cannes.,family
johnny frank garretts last word,"Skazany na karę śmierci młody mężczyzna pozostawia po sobie list, w którym poprzysięga zemstę.",horror
rudy,Rudy marzy o grze w futbolowej drużynie uniwersyteckiej. Jego pochodzenie utrudnia mu spełnianie pragnień. ,biography
the brothers grimsby,Angielski chuligan odnajduje po latach swojego brata - jednego z najlepszych agentów MI6. Razem będą musieli rozpracować globalny spisek terrorystyczny.,comedy
the italian job,"Grupa ekskluzywnych złodziei kradnie w Wenecji sejf ze sztabami złota. Kiedy akcja się udaje, jeden z nich próbuje wyeliminować resztę.",thriller
the descent,"Rok po tragicznej śmierci męża i córki Sara wyrusza z przyjaciółkami na wycieczkę do podziemnej jaskini. Kobiety nie przypuszczają, że czeka je walka o życie z człekokształtnymi istotami. ",horror
palmeras en la nieve,"Po znalezieniu wskazówki w&nbsp;starym liście młoda kobieta wyrusza na&nbsp;rodzinną plantację w&nbsp;tropikach, aby poznać skrywane od pokoleń sekrety.",drama
nightcrawler,"Szukający desperacko pracy Lou Bloom wpada na pomysł, by filmować nocne wypadki i zbrodnie, po czym sprzedawać materiały lokalnej telewizji. ",drama
the twilight saga: breaking dawn - part 2,"Edward i Bella postanawiają bronić swojej córki Renesmee przed rodziną Volturi i oskarżeniami, iż pół-wampir pół-człowiek może być śmiertelnie niebezpieczny dla obu ras. ",fantasy
7 zwerge,"W lesie, gdzie żyją tytułowe krasnoludki zjawia się Królewna Śnieżka. Gdy dziewczyna zostaje porwana, mężczyźni postanawiają ją odnaleźć. ",family
the butler,"Historia czarnoskórego kamerdynera Białego Domu, który na przestrzeni trzech dekad służył ośmiu prezydentom.",biography
misconduct,"Młody prawnik zostaje wplątany w sieć korupcyjnej intrygi, gdy przyjmuje sprawę przeciwko potężnej firmie farmaceutycznej. ",thriller
bratz,"Kiedy cztery najlepsze przyjaciółki rozpoczynają pierwszy rok w nowej szkole, ich relacje zostają wystawione na próbę.&nbsp;",family
the black cauldron,"Młody świniopas marzy o tym, aby zostać rycerzem. Świnka, którą się opiekuje, ma magiczne zdolności i z tego powodu poluje na nią okrutny Rogaty Król.",animation
yogi bear," Film opowiada o mieszkających w Parku Jellystone niedźwiedziach - Yogim i jego przyjacielu Boo Boo. Pewnego dnia do parku przybywa reporterka (Anna Faris), która staje... ",family
the power of the dog,"Dwaj bracia, właściciele dużego rancza w Montanie, stają przeciwko sobie, gdy George żeni się potajemnie z miejscową wdową.",drama
shanghai knights,"Dwaj przyjaciele próbują zapobiec spiskowi uśmiercenia rodziny królewskiej, przy okazji dokonując prywatnej zemsty na mordercach ojca Chona. ",comedy
"zbrodniarz, ktory ukradl zbrodnie",Emerytowany milicjant opowiada dziennikarzowi o podjętym przez siebie prywatnym śledztwie. ,crime
deception,"Adwokat wprowadza do sex klubu swojego przyjaciela, który staje się głównym podejrzanym w sprawie zniknięcia pewnej kobiety oraz kradzieży wielu milionów dolarów.",drama
savages,"Kiedy Ben i Chon – plantatorzy marihuany – odmawiają współpracy z członkami meksykańskiego kartelu, ci porywają ich wspólną dziewczynę, Ophelię.",crime
dallas buyers club,"Rok 1985, Dallas. Elektryk oraz kanciarz, Ron Woodroof, pracuje nad systemem pomocy w zdobywaniu leków osobom chorym na AIDS.&nbsp;",biography
rush,"Lata 70. XX wieku. Dwaj kierowcy Formuły 1, Brytyjczyk James Hunt i Austriak Niki Lauda, toczą skrajnie niebezpieczną rywalizację o tytuł mistrza świata. ",biography
blue eyed," Film przedstawia przebieg doświadczenia, jakie przeprowadziła w 1995 roku Jane Elliott walcząca przeciwko rasizmowi w Stanach Zjednoczonych. Eksperyment polegał na... ",documentary
ho voglia di te,"Po dwóch latach spędzonych w Ameryce Step wraca do Rzymu, gdzie poznaje ekscentryczną Gin. ",comedy
grans,"Zdeformowana Tina potrafi wyczuwać ludzkie emocje, co pomaga jej w codziennej pracy celniczki i wyłapywaniu kontrabandy. Gdy obok przechodzi podejrzanie wyglądający Vore, po raz pierwszy zostają zakwestionowane jej zdolności.",fantasy
un monstre a paris,"Emile i Raoul, myszkując w laboratorium, przypadkiem powołują do życia straszliwe monstrum. ",animation
safari,Dokument przedstawia legalne polowania na zwierzęta w Afryce.,documentary
the dead zone,"Adaptacja powieści Stephena Kinga. Budząc się z kilkuletniej śpiączki, Johnny odkrywa, że może przewidywać przyszłość.",thriller
ugetsu monogatari," Opowieści księżycowe to romantyczna i posępna baśń o garncarzu, który uciekł od swego domowego szczęścia w marzenia, by potem odnaleźć się jeszcze samotniejszym i... ",drama
trust,Czternastoletnia Annie poznaje na czacie o dwa lata starszego Charliego. Dziewczyna coraz bardziej angażuje się w internetową znajomość. ,drama
hellboy ii: the golden army,Hellboy musi stawić czoła zbudzonej przez okrutnego księcia armii niepokonanych bestii. Pomogą mu w tym przyjaciele o paranormalnych zdolnościach.&nbsp;,fantasy
moj biegun,"Historia najmłodszego niepełnosprawnego zdobywcy biegunów, Jana Meli, który uległ poważnemu wypadkowi. ",biography
the hobbit: the desolation of smaug,Bilbo Baggins i kompania krasnoludów pod dowództwem Thorina Dębowej Tarczy kontynuują marsz w kierunku Samotnej Góry. Tymczasem Gandalf sprawdza pogłoski o siłach zła zamieszkujących twierdzę Dol Guldur. ,fantasy
striptease,Była agentka FBI pracuje w klubie jako striptizerka.,thriller
the parent trap,"Rozdzielone przed laty bliźniaczki po przypadkowym spotkaniu wpadają na pomysł, by zamienić się miejscami.",family
la ragazza nella nebbia,"Agent specjalny Vogel zostaje wysłany do górskiego miasteczka, aby rozwiązać sprawę zaginięcia szesnastoletniej dziewczyny.",crime
the war of the roses,"Barbara i Oliver chcą się rozwieść, jednak każde z nich pragnie zatrzymać dla siebie luksusową posiadłość, którą zamieszkują. Walcząc o dom, małżonkowie nie przebierają w środkach.",comedy
the babysitters,"Studentka Shirley dorabia jako niania. Gdy idzie do łóżka z ojcem swojego podopiecznego, postanawia zostać dziewczyną na telefon.",drama
ostwind 2,"By uchronić ukochaną stadninę przed bankructwem, nastoletnia Mika i jej koń Wicher biorą udział w zawodach jeździeckich.",family
gemini man,"Elitarny zabójca zostaje zaatakowany przez młodego mężczyznę, który potrafi przewidzieć każdy jego ruch. ",action
restoration,W zamian za uleczenie ulubionej suczki króla Karola II Robert Merivel otrzymuje posadę nadwornego lekarza. Wkrótce władca postanawia oddać mu rękę jednej ze swoich kochanek.,biography
les visiteurs: la revolution, Z powodu pomyłki rycerz Godfryd de Montmirail i jego giermek Jacquouille przenoszą się w czasy rewolucji francuskiej.,fantasy
fast five,"Grupa kierowców naraża się niebezpiecznemu gangsterowi, organizuje ryzykowny napad i musi wymknąć się ścigającemu ich nieustępliwemu agentowi.",action
the lake house,"Kate i Alex odkrywają, że mieszkają w tym samym domu nad jeziorem, ale dzieli ich różnica dwóch lat. Komunikują się ze sobą za pomocą magicznej skrzynki pocztowej.",fantasy
alvin and the chipmunks: the squeakquel,"Dave decyduje, że jego podopieczni powinni zawiesić karierę i pójść do szkoły. Tymczasem zespołowi wyrasta konkurencja w postaci damskiego tria śpiewających wiewiórek.&nbsp;",animation
jurek,"Dokument przedstawia sylwetkę Jerzego Kukuczki, jednego z najwybitniejszych himalaistów XX wieku. ",documentary
"karol, un papa rimasto uomo",Karol Wojtyła zostaje wybrany na papieża. Jako Jan Paweł II rozpoczyna swój pontyfikat.,biography
far cry,"Były żołnierz Jack dostaje zadanie przetransportowania na pobliską wyspę dziennikarki Valerie. Niebawem, żeby przetrwać i ocalić dziewczynę, musi stawić czoła żołnierzom, którymi kieruje doktor Krieger.",action
hoodwinked!,"Policja prowadzi śledztwo w sprawie zakłócenia porządku w chatce babci oraz posiadania broni. Świadkami zdarzenia są Czerwony Kapturek, Wilk i Drwal.",animation
cool world," Gangster-rysownik Jack Deebs (Gabriel Byrne) siedząc w więzieniu, uciekał od smutnej rzeczywistości wymyślając Wspaniały świat - komiks z udziałem uwodzicielskiego wampa... ",animation
the woman in the window,Cierpiąca na agorafobię kobieta zaczyna szpiegować swoich nowych sąsiadów i staje się świadkiem aktu przemocy.,crime
thor,"Syn władcy Asgardu - Thor walczy ze swoim bratem Lokim, aby uratować krainę Jotunheim.",fantasy
license to wed,"Podczas kursu przedmałżeńskiego ksiądz wystawia narzeczonych na próbę, chcąc upewnić się, czy rzeczywiście są gotowi do zawarcia związku.",comedy
the maker,"Dziwne stworzenie rozpoczyna wyścig z czasem, aby stworzyć najważniejsze i najpiękniejsze dzieło swojego życia.",animation
epic,"Mary Katherine, córka naukowca, trafia do Zielonego Królestwa zwierząt, gdzie wraz z nowymi przyjaciółmi stawi czoła siłom zagrażającym Matce Naturze. ",animation
aquamarine,Wyrzucona na brzeg syrena zakochuje się w młodym chłopcu.,family
wind river,Tropiciel dzikich zwierząt oraz młoda agentka FBI próbują rozwiązać sprawę morderstwa w indiańskim rezerwacie.,crime
hulk,"Młody naukowiec, Bruce Banner przyjmuje bardzo wysoką dawkę promieniowania gamma, która powoduje, że pod wpływem stresu przemienia się w zielonego olbrzyma Hulka.",action
bright,"Dwaj policjanci, człowiek i ork, usiłują pokonać dzielące ich różnice, aby wspólnymi siłami zapobiec niebezpieczeństwu zagrażającemu światu. ",fantasy
insidious: the last key,"W rodzinnym domu doktor Elise Rainier mieszka demon KeyFace. Kobieta musi stawić mu czoła i uratować swoją duszę, nim zostanie przeklęta na wieki. ",horror
