title,description,genre
shinjuku suwan ii," Based on the manga series ""Shinjuku Swan Kabukicho Skauto Sabaibaru"" by Ken Wakui (first published 2005 in Weekly Young Magazine). Tatsuhiko Shiratori (Gou Ayano) works as a scout, recruiting girls to work in the adult entertainment business. He movies to Yokohama from Shinjuku, Tokyo. He comes into conflict with Masaki Taki (Tadanobu Asano) who is the CEO of a scout company.",action
fei cui hu li," He fights alone. He is mysterious. He is The Jade Fox, an intelligent Robin Hood type highway man. Follow his story of double crosses and deception as the Jade Fox becomes involved in a series of plots to murder him! Female and male Kung Fu fighting!",action
zama zama," In South Africa's gold mining region is the subterranean dimension of the Zama Zama, illegal miners that make a living by mining the ore in both operational and abandoned mine shafts. Zama Zama is the personal narrative of two brothers - Malcolm, a successful businessman in the mining industry and his long lost brother Joseph, one of those who work in the underground tunnels - playing off against the tension of the mines' punitive actions against these miners. The plot revolves around moral choices: social standing and success versus loyalty to and love of family.",action
sdvig," A young seismologist, who lives in Amsterdam, along with a popular journalist, accidentally become the participants of a deadly game, lead by an international syndicate that plans to take over the power (with the help of a seismological weapon) in the republics of the former Soviet Union. Russian Secret Services, that provide security for the heads of the summit of the region of the Kaspiiskoe Sea, intervene in this case...",action
battle beast," Battle Beast is a beat-em-up fighting game in the style of Mortal Kombat or Street Fighter. The only difference is that you use small animals to battle one another. But beware because these cute, little animals become deadly when they transform into pumped up robots. Battle Beast features cartoon-like graphics and several mini-games mixed in between the fights such as races through mazes and secret bonus rooms to collect goodies.",action
mou jing shi fen," Simon Yam plays a former big city cop who had a very bad experince with an AK-47. So he's been assigned duty on one of the Hong Kong Islands as a police chief of a small village. He spends most of his time drinking beer and smoking hash while daydreaming. But when a group of thugs armed with AK-47's and .45's invade his terrain, he must over come his fear of that weapon to save his ex-wife and his fellow officers only armed with a .38 and a baton. Can Yam save the day?",action
dheena," Deena works as a ruffian for his brother Adikesavan, doing his dirty work. One day he meets Chitra and they fall in love. Meanwhile his sister, Shanti is secretly in love with Chitra's brother. Misunderstandings lead to Shanti's death and Adikesavan swears to take revenge on the family of her boyfriend. Deena must now choose between obeying his brother or carrying out his sister's dying wish to protect Chitra, whom he loves, and her family.",action
man vs car," The Man Jayden King, once a rising star in the motor sport world, was a man with a girl, a man with a dream, a man with a life. Now, a man driven by revenge. An all out assault force of vengeance. Hunting down every rouge killer car that he can find. Searching for the one that took his girl. His Weapon Jaydens trusty 1979 XD Falcon ute, decked out to be a machine with one purpose... War. A large bullbar at the front allows him to get up and personal with his target. Mounted in the tray is a homemade harpoon gun that allows him to strike his enemy from afar. The Cars Machines fueled by animal instinct with only one thing that drives them... Death.",action
atomic baby," When a teen assassin falls in love with a street musician she decides she wants more than the life of a killer and wants out but when her mentor/handler finds out, he sends her into an ambush. When she finds out he betrayed her, she proceeds to kills her way to the top to shut down the whole operation.",action
sethupathi," The murder of a fellow cop is investigated by ace Inspector Sethupathi who approaches the case intelligently taking the untraveled route to arrive at a solution. The case with all its twists & turns ultimately makes him go head-on with the big shot Vaathiyar, which puts his job and family at stake.",action
just cause 2," Rico Rodriguez must hunt down and execute a rogue agent that has stolen top-secret intelligence and millions in Agency cash, but the mission is anything but routine. The target is Tom Sheldon, Rico's former commanding officer, mentor and friend; a man who knows Rico better than he knows himself.",action
haze," Twenty-five years into the future. Governments have outsourced military operations to private multi-national corporations. As Jake Carpenter, a newly enlisted soldier in the Mantel army, you are seeking fulfillment and thrills by fighting for a good cause. Thanks to their high-tech arsenal of vehicles, deadly weaponry, and performance enhancing bio-medical support, the Mantel Corporation's ruthlessly efficient soldiers are the most feared by terrorists, dictators, and the corporation's political enemies. Your conflict begins in a war-torn country in South America, where you have been sent to fight a vicious rebel faction, The Promise Hand. At first glance, all is well, but things quickly begin to look a little strange...",action
action jackson," Vishi is a local goon who basically likes beating up people to get his work done but is nonetheless a kind-hearted person. On the other hand Khushi is an extremely clumsy girl who keeps losing her chances with destiny and gets suddenly lucky after she accidentally meets Vishi. Amidst the building chemistry between Khushi and Vishi, local cops and an international don named Xavier are on the look-out for AJ aka Jai who is a look alike of Vishi and is in the same city. The story takes a major turn of events when both AJ and Vishi come face to face.",action
citizen," Agent Fleur is scared. Her partner is being chased and hunted by men in black suits. Unable to save him, she watches as he is taken down and they insert a mysterious chip into the back of his skull. Even worse, it appears the entire town is controlled by something, some hive-mind computer, turning all the citizens into soldiers against their will. Not only must she find her missing partner in this small mid-American town, but she must learn to work with a cocky, arrogant Agent Dempster who has been sent in to back her up. Will she find Agent Travis before it's too late? Will she figure out what's happening to the citizens of this perfect town and save them from an uncertain fate?",action
star-crossd," Star-Cross'd is a tale of two lovers who have made a promise to meet again, defy fate, and change the stars to be together. Destiny though, has different plans. Gwen is a young school girl out to meet her true love, which she finds in Aiden, an assassin trying to escape his brothers shadow. Their families are at war to gain control over each others territory in a bitter mob rivalry. A plan of unification, put forth by Marcus, Aiden's brother, will enable him to become crime lord supreme and merge the two families. His proposal is marriage to the rival boss's daughter Gwen. Aiden is sent in to her high school to keep an eye on her. But when they meet, memories of a past life return and their love grows. What will happen when the deal falls through and Aiden has to kill the girl he loves? Will they find away to defy fate, change destiny and move the stars? Or will fate find away to rip them apart again?",action
dolaon oedari," Yong-cheol, a gangster living in the 1930's, gains the reputation of having amazing fighting skills. However, he decides to give up his lucrative but dangerous calling for his girlfriend. He agrees to do one more job for his boss, but during the robbery, he winds up killing his girlfriend's brother.",action
warbirds," A covert military airstrike against rebels in the tiny Mideastern nation of El Alahaim goes wrong, leaving one pilot dead and another in enemy hands. A second, more dangerous mission is planned to rescue the captive pilot.",action
king of the congo," Based on the comic book character ""Thun'Da, King of the Congo,"" a Tarzan imitator, whose only comic of any value is the first one rendered entirely by cult artist Frank Frazetta, this was Columbia's 48th serial and the seventh and last serial starring Buster Crabbe. Crabbe plays U.S.A.F. Captain Roger Drum who shoots down an unidentified plane whose pilot was bound for Africa to deliver a message to a subversive group. Drum takes his place, makes the flight and crashes in the jungle. The rock people, led by Princess Pha, rescue him and take him to their temple. The subversives, led by Boris, appear and Drum rings a temple gong in alarm, and its sound crumbles the walls, burying him in debris at the end of Chapter One, ""Mission of Menace."" Chapter Two, ""Red Shadows in the Jungle"" finds Drum being proclaimed Thunda, King of the Congo, by the natives but is still mistrusted by Princess Phi and her assistant Nahee, still miffed that he rang the wrong gong. This goes on for 15 chapters before Thundra reunites the Rock and Cave People and clears the jungle of all the villains with Russian names.",action
essex heist," Times are tough for Jez .and his motley crew of car mechanics, scraping a dishonest living in a small town on the Essex coast. So when they hear on the grapevine that a million pounds in cash is being transported across town, Jez plans an elaborate heist. There's just one problem - the cash belongs to local crime kingpin.",action
life travelers," Reincarnation gains verifiable proof that life after death does exist when the World's Governments delve into the future using Future Life Progression Hypnosis to better the world. But extracting information from people's soul rebirths enables one man, Norris, from the future to effectively initiate World War 3.",action
zubeko bancho: zange no neuchi mo nai," Reiko Oshida stars as a young wannabe gangster tough girl, just released from reform school. She tracks down one of her classmates fathers, who runs an auto repair shop that the local Yakuza are trying to force out of business and take over, and starts working for him. At the same time a recently released from prison, and now ill Yakuza is trying to make a new life for himself and his girl, a friend of Reiko's, who also just graduated from reform school. A fateful car crash brings the two on a collision course with each other and the brutal Yakuza clan, which can only end bloody vengeance.",action
platos run," Ex-Navy SEAL Plato Smith has his hands full with teenage daughter Kathy and a failing fishing business. When old flame Marta offers him big money to rescue two escaped prisoners off a beach in Cuba, Plato accepts. Under heavy fire, Plato and ex-SEAL buddy Sam Macris manage to rescue the escaped Cuban prisoner, Felix Gomez. But soon Plato is implicated in a murderous web of assassination and deceit, masterminded by a ruthless international arms dealer, Alex Senarkian. By the end, Plato must face all his deadly foes in a desperate attempt to clear his name and save his daughter.",action
cycle," A beautiful calm day is shattered when a bike messenger has his prize bike stolen from him by a mysterious hoodlum. Order becomes chaos and an adrenaline filled chase rips through the gritty outer boroughs of New York. The pursuit is about more than just a bike. A law has been broken. So when the messenger recovers his bike, the hunter becomes the hunted. The messenger continues after the thief to exact revenge.",action
the delos adventure," When demolition expert Bard Clemens joins a scientific expedition on the beautiful, uninhabited island of San Crispin, he has no inkling that the project is destined for disaster when it unknowingly stumbles upon a secret, Soviet military operation code-named ""Delos."" The expedition is attacked by a ruthless assassination squad, and the survivors begin a desperate fight to stay alive! With no weapons and no help in sight Bard, Deni Trion, the beautiful leader of the doomed expedition, together with Luis Vasquez are pitted against a team of cold-blooded killer commandos with one deadly objective: to protect operation ""Delos"" no matter how many lives it costs",action
desperate rescue," The protagonist is a kind hearted young man with a hot temper. He almost lost his life once trying to revenge his father impulsively. After learning the killer of his parents, he became the best fighter at Chinese boxing and revenged his parents. Retired special force agent Guotao was too devoted to his job that he neglected his wife and daughter. Eventually the wife divorced him, remarried to a rich business man and moved to a new city with the new husband and daughter. In order to mend the relationship with his daughter, Guotao t his daughter's city and found a new job. Later on the daughter was kidnapped and the father came to her rescue.",action
the last chance," A family is torn apart, terrorized and shocked from their, otherwise peaceful, comfortable lives. Their two young children are abducted and the desperate efforts made to bring them home. Former members of the elite special forces are summoned by a government agency to assist in the rescue in country and abroad. They have only 48 hours to do so or risk loosing them forever. ""The Last Chance"" is a story about human trafficking and deals with the hard and sad subject of what happens to innocent people once they are abducted and used for financial profit, whether for the sex trade or the sale of human organs.",action
the arsenal," Abolitionist John Brown planned to raid the federal arsenal in Harpers Ferry, arm the local slaves, and ignite a massive revolt in the South. But when the sneak attack becomes a standoff, Brown and his raiders find themselves trapped in the arsenal with guns, hostages, and dwindling options for making it out alive.",action
dark target," Soon after hurricane Katrina, a bad situation became and out of control disaster . Looting in the streets, incompetent federal aid and lots of unanswered questions. When Daniel Kane, a retired CIA operative, returns to his hometown, he realizes his covert operation days are not over.",action
american holocaust 2000, A no budget action exploitation film that tells the story of a vagrant wandering through the frozen wastelands of the USA in a post-Y2K world where the president is out of power and the people have become savages. One man struggles to survive as he journeys alone through dangerous ganglands with military police in pursuit.,action
bus driver," A high school bus on its way to a retreat blows a tire and stops at the nearest ranch for help. The driver, five troubled students, and their ridiculous gym- teacher chaperone find, instead, criminals who will stop at nothing to make sure their drug operations aren't discovered. The students and teacher are easy prey for these animals, but standing in the way of certain death is a force more determined and more skilled than any of them ever expected: The Bus Driver.",action
wwe rebellion," One of WWE's final pay-per-views in the United Kingdom, took place in Manchester, England on October 26, 2002 at the Manchester Evening News Arena. Opening the show was Stephanie McMahon, proudly presenting the first Smackdown-only pay-per-view. Next RAW's Booker T appeared for one night only at the Smackdown-only show, to take on Matt Hardy. Next came the next chapter of the Torrie Wilson/Dawn Marie feud, in the form of a mixed tag team match with Billy Kidman as Torrie's partner and John Cena as Dawn's partner. Next was an interview with Edge, who talked about his dream of becoming the WWE Champion after it was announced he would face the Champion Brock Lesnar. The third match came in the form of Smackdown's #1 Announcer Funaki, taking on the multi-time former Hardcore Champion Crash. Fourth on the card, was the Cruiserweight Title match involving the Champion Jamie Noble defending against both Tajiri and Rey Mysterio. After a high-speed match between cruiserweights, the show changes focus towards tag team action. Chris Benoit and Kurt Angle debate the position of captain of their team before agreeing their focus should be defending their tag titles against Eddie & Chavo Guerrero. Afterwards, Ron Simmons and D-Von faced the team of Chuck Palumbo & Val Venis. Next, fans would see the first-ever Kiss My Ass match featuring Albert against Rikishi. Next came the WWE Tag Team title match of Kurt Angle and Chris Benoit defending against the challenge of Los Guerreros. Finally, the main event featured the WWE Champion Brock Lesnar meeting Edge for the title in a handicap match including Paul Heyman as a competitor! Should Edge pin Lesnar OR Heyman, Edge could become the champion!",action
faia enburemu hirozu," As you start the game, you meet some new characters, and some old, all from the Fire Emblem franchise. As you progress through the ""chapters"" you uncover some subtle things that make up the plot. Unfortunately, even the plot itself is a spoiler, as it is so predictable.",action
mon papa est un gangster," A Montreal gangster is tired of the game, he tries to leave. But before taking his retirement, he has to accomplish one last job. His wife Sarah (Karine Turcot) and kid Dom (Jeremy Delisle) need him, but life will choose an other path for Emilio (Rami EL Batnigi). A few years later, Dom (Maxim Boulay) and his best friend Matias (Dave Croussette) decide to follow the same path as Emilio.",action
the war of loong," The movie is based on a real historic event. During French's invading war against China in 1885, the French army took over Zhengnan Guan located in the Guangxi Province. Wishing to protect their beloved country, the 70 years old General Feng Zicai and his two sons volunteered to join the battle. The general understood it would be a difficult battle to win as the French soldiers held much more advanced equipment, resources and weapons. To show his devotion and determination, he brought his own coffin alongside with him to the war zone. He also utilized his experience with the Zhangnan Guan terrain to pave out strategies, made weapons applicable to their situations. These actions bolstered the morale tremendously, and prepared them well for the war. As a result, although the Chinese soldiers sustained heavy losses, they turned the tide of the battle and won.",action
tornado outbreak, Nimbus thinks it's time for Him to step down and put Zephyr in Charge of leading. Zephyr is a hero not just any hero but a wind elemental who must travel from location from Location in order to find Omegatons orbs. However it will be tough for zephyr and the Wind Warriors to travel to Earth Because of the Sunlight and the Uav radiation. However with a Light Weight Object Among Device or Load Starr given by Omegaton to protect these wind warriors from the sun but there's a problem they meet some evil beings called the fire flyers.... Enemies of Omegaton and now the Wind Warriors??,action
fierce target," FIERCE TARGET, a fast pace action feature film. A rebel car thief helps a 12-year-old girl on the getaway. As their two worlds collide they quickly become the targets of Senator Parker and his security team who launches a ruthless campaign to destroy them.",action
ranbhoomi," Village born, simple-minded and honest, Bholanath comes to the big city with five hundred rupees, which he decides to keep with a prostitute, as he feels that his money will be a lot safer with her, than with him. He then befriends a dreaded gangster, Roopa, and goes to live and keep house for him. In an attempt to end hostilities between Roopa and rival gangster, Chandan Singh, he then offers himself as a hostage. But will the dreaded Roopa compromise to save Bholanath? And if so, will Chandan let Bhola live?",action
ronin boys," Evan's tame corporate days are over. Newly initiated into a powerful society of Asian Mobsters, Evan Young is suddenly embroiled in a world of fast money and fast times. His friend and leader of the sect, Shingo, is a rising star in the Triad Society. Together, along with the reluctant but reliable Lee, crooked cop Janus, and loose-cannon Gin, the boys fight, extort, and connive their way up the underworld ladder. Meanwhile, Shingo's Boss, Brother Ming, has a dilemma. He has been promoted to join the inner circle in Hong Kong, and must choose a successor. Will he turn over control of the American Branch to his reckless nephew Vinny, or will he disregard traditional bloodlines and choose Shingo instead? As the bickering for the seat of power escalates, a mission to Las Vegas turns deadly, and now the only way out is an all-out war. Desperate to escape the monotony of the corporate world, Evan follows his friend, Shingo into a mysterious Triad Society. Shingo introduces Evan to his band of misfits including Lee - a gangster with a guilty conscience, Gin - a loose cannon, and Janus - a cop with an unconventional sense of justice. He soon joins the boys in their adventures in a world of perpetual danger, tests of loyalty, and power struggles. Along the way, they encounter rivals, businessmen, and beautiful women, and experience friendship, love and loss, as they come to realize the rewards and perils of the life they have chosen.",action
dragonetti 2: an eye for an eye," Dragonetti, a former hit man stuck in a foreign country because of his former employer. He's now a drunk poor guy with gambling habits. One day his Fahret, a friend from the Balkan war comes for a visit. He's got a contract for Dragonetti and need him to sober up. Dragonetti II will be a Swedish version of ""Batman, The Dark Knight Returns"". A dark story about a broken, drug addict ex contract killer struck in a country without connections and nowhere to go. You can be sure there be many rain sequences in this movie. When a former mob hit man is offered a contract out of the blue he sees it as a way out of his gambling debt and drinking habits. His hideout in a foreign country has become a living nightmare. As the hit goes wrong he suddenly realizes that things could get worse, a lot worse. A ghost from the past is slowly showing its face through the shadows. If misery loves company she sure has a crush on this particular Neapolitan hit man. He has to dig deep within to find the only person who can help, the one that once was known as ""The Neapolitan"", himself.",action
day of the survivalist," Vietnam vet leaves the ugly congestion of Los Angeles and moves north to the ""paradise"" of rural Oregon. He is soon befriended by a group of hardcore paramilitary survivalists, who try to bring him into their circle of righteous armegeddon-ready warriors. Put off by their extreme views, he refuses their offer and, now knowing too much, becomes the target of their agression...fighting to survive against the odds in the wilderness.",action
when the city sleeps," Kevin Hannigan (MMA Pro Shane 'InYaFace' Chojnacki) has been a top MMA fighter for many years, but after causing the accidental death of an opponent he decides to move to a new city to start a relaxing life with his new wife Ashley (Sydney Samery), But It's not long before he's forced to resort back to his fighting skills again when he crosses paths with an unconventional Cop who's idea of 'street justice' is taken to the extreme.",action
uchathula shiva," An easy-going taxi driver, Shiva (Karan) gives out advice on hygiene and the need to be 'professional' to an idli vendor on street, thus establishing himself as someone with a humanitarian side, in the very first scene. Further, his conversation with Gnanasambandam (who plays himself) in a car and the way he talks to his over-concerned mother over phone (Kovai Sarala's voice) brings him closer to the audience. However, within no time, things go haywire when the story actually kicks off. Nila (Neha) is being chased by a prominent drug dealer (Naren) in the town, and Shiva comes to her rescue and offers a lift. He tries to contact people who are close to her to ensure safety. Little does he know that he is inviting trouble, as things start going beyond his control. What follows is an unexpected series of incidents.",action
lowlifes," Troubled teens in a 2nd chance 'bootcamp' program encounter a group of terrorists trying to take out a rural nuclear power plant. Stuck in remote area with no skills or communication to the outside world, the teens find they are the only thing that can stop a nuclear threat.",action
dek raboet yeut laew yeut," A group of teens are enjoying themselves, playing paint ball. At the same time, a group of convicts escape from the prison. Both head to a new building. The first group is just going there for a little fun but the other wants to take revenge and blow the building up.",action
fury," After his stretch in prison from being double crossed during a heist, Danny must now confront the new breed on the roads, the boy racers whose lack of respect causes concern. As the fight intensifies, so does the drama and even his parole officer, Jenny, must make a crucial decision, stand by Danny or go back to the ranks of law enforcement",action
the afghan," A bored teen piano prodigy has her life turned upside down one day when she learns her parents are divorcing. After a horrible accident that drives her to run away, Claire befriends a young refugee from war torn Afghanistan. As the two of them dream of being renegade outlaws, his hidden truth starts to come out as Claire discovers he is a drug courier and the mobsters he ripped off want their drugs back leading the two on a harrowing journey.",action
panic attack," The Devil's favorite game, Panic Attack, will make you swear, sweat and sing strange melodies of insanity. Speed trough 56 deranging maps on your way to the ultimate challenge: The Lands of pain. Panic Attack is featuring music from 8 Bit Weapon and ComputeHer.",action
china obrien ii," This time China O'Brien has trouble with a dealer who puts a prize on her head because she had spoiled an important drug deal of his. But all the world's criminals will not be enough to catch up with China, one of the masters of the martial arts.",action
underground," In the UK suburbs, an underground tournament is set to challenge twelve fighters from different backgrounds to compete for the price of Ł500,000. They have been handpicked for a no-holds barred competition that will push each fighter to their limit. Each fighter has their own reason for competing, and each will give everything they've got to take the prize...but there can be only one winner.",action
deadrise," A Former Navy SEAL finds a wrecked boat with a bomb, gold, and his dead father. When a rogue NSA agent descends on his home he goes on an all-out assault to save his fiancee, the gold, and stop the bomb. Failure could trigger World War III.",action
bogies and bandits: in her sights," Decorated US Naval Female Aviator of Rear Admiral to Joint Chiefs' overachiever Naval Academy Valedictorian finds love in the cockpit simultaneously to becoming the first commissioned female FA-18 Super Hornet fighter pilot Commander of elite Valions Squadron, who battles ISIS/ISIL flying manned fighter combat missions in the Mediterranean and Red Seas off Syria and Lebanon where the balance of life and death begins and ends in seconds.",action
meteor assault," A deadly meteor storm has been labeled a one-time celestial occurrence, but astrophysicist Steve Thomas believes something worse is yet to come. After discovering his asteroid tracking satellite is secretly being used for military surveillance, Steve leaks the truth to the press, and it costs him his reputation, his job, and his friends. With the backlash of being a whistle-blower, the pressure threatens to tear his family apart, just when Steve discovers a threat to the entire planet: a giant dark asteroid invisible to current detection systems will soon strike the Earth. Barred from using his own satellite to prove the asteroid's existence, Steve is forced to work in the shadows in a desperate attempt to save humanity.",action
the killing hand," Walking in the shadow of his past, Bruce searches for purpose and acceptance on the streets of the city. They are home to the Killing Hand - a band of thieves and killers whose ruthless leader conspires to rule the city through intimidation and fear. Bruce must endure the trials of the gang, and face the painful truth of his past. His only hope of salvation is the priest who took pity on him. Can he truly repent, or will he surrender and pursue sin like an addiction? It is said that there is evil inherent in all men. Some renounce it. Others embrace it. How far would you go to justify your evil?",action
gem hunters," Gem Hunters has dazzling spells, powerful equipment, and of course, a talking crab. Set out across the world in search of your memories. Match gems in turn-based combat to unleash elemental attacks against monsters, loot and upgrade new spells and equipment, and journey across the land. Gem Hunters offers up casual yet addictive gameplay in a vibrant package, with plenty of humor and charm.",action
cigarette soup," A young aspiring journalist gets the opportunity of a lifetime when he is embedded with a small band of American soldiers during the height of the war in Afghanistan. After a surprise attack, they become separated from their unit and find themselves trapped in an insurgent bunker, surrounded on all sides by the enemy. During their time together, the journalist is able to interview these brave soldiers and uncover who they are, where they come from and their unique personal path they have taken. He finds that in the face of terror, there is still kindness and hope, even in the worst face of humanity.",action
insaaf ki awaaz," Jhansi Rani is an honest police officer and her husband is an honest man who works in a factory. Mahendranath and Kailashnath are two wicked man. Jhansi Rani's brother Ravi loves Mahendranath's daughter, which he doesn't like. Chandra Shekhar is killed by these two wicked people and they play a cat and mouse game with Jhansi. The latter has to resign and now Ravi cries out revenge against them. Will he succeed ? Will the cry for justice be heard ?",action
nack solo," Nack Solo (Nahor Solomon) is an intellect agent who works for an unofficial underground agency that is built to preserve peace and maintain balance with in the system. But his superior called J Burden has corrupted the system and it is now up to Nack Solo to restore the balance, and as he goes through his own spiritual warfare Nack Solo ultimately becomes incorruptible himself.",action
submarines," Having seized a Soviet nuclear submarine, the terrorist group's general Sajid Khan sail to the coasts of California decided to raze Los Angeles with a rain of nuclear missiles. American intelligence services are, however, on alert and the Admiralty Majesty instructs the submarine to intercept the enemy and prevent the threat before it happens the irreparable. The mission is entrusted to the Captain William Arlington, who, though fallen foul of a court martial incident spent at sea, has the necessary qualities of courage and determination to handle such situations.",action
the house of hate," A young heiress of an American gun factory is threatened by a masked man after her father was murdered. This criminal might be a member of her family or a German agent, who wants to get information about the factory's products, perhaps his mystery has a combined solution - we will probably never know...",action
j revolusi," Jay Zulkarnain is an assault leader for Malaysia's elite and deadly special force known as the UTK (Unit Tindakhas), and he and his squad of operatives are every terrorist's worst nightmare. However, a mysterious terrorist has framed Jay for the murder of one of his squad members, and has also captured his sister Dian, who is an undercover agent. To save her sister, Jay must race against time to unravel the secret and reason as to why this terrorist is trying to destroy him.",action
genji: kamui soran," It's been three years since Yoshitune Minamoto and Benkei Musashibo, warriors of the Genji Clan, defeated the Heishi Clan in a war over the ""Amahagane"". The Amahagane are sacred jewels which grant the owners godlike powers, such as Kamui. Now, rumors are spreading of new, ungodly creatures fighting with Heishi warriors, even without the powers of Amahagane. Yoshitsune and his companions must draw their weapons again, and with the new strength given to them by the Amahagane, defeat the new evil to save all of Japan.",action
comodines," Two men from completely different backgrounds confront a gang of swindlers. Norberto Lorenzi and Guillermo Parodi are the two ""jokers"" who meet and relate with the usual initial distrust. Lorenzo is impelled by the necessity to clear the name of Pérez, his best friend. Parodi, on the other hand, has been called to disperse a ring of ""narcos""...",action
bandido sa sapang bato," Bandido sa Sapang Bato proves it as it depicts the usual little barrio setting. The whole Santa Maria is being ruled by greeds until Daniel Batolo, a bounty hunter, famous for his bravery and love for justice, acts according to his strong principle. People loved him for that but some especially ones craving for power envied him and started plotting baits to break his good image.",action
belly of the beast," Belly of the Beast is an Action Thriller about a small town in Austinville, Ohio where a very influential and powerful person (Cort) runs the town by placing people in high positions to do his bidding. Since Cort came to town, children have mysteriously disappeared; and when Nick's ex-girlfriend (Candace) gets involved in a relationship with Cort, James and Nick become concerned for her safety. This Father and son Special Forces team go through extreme measures to unmask Cort's true agenda in the town and utilize their military and martial arts skills to bring justice to a town that has been ravished with corruption.",action
the trend," When Josh ignores a social media trend that kills, his life is thrown into danger as all previous nominees go on the hunt for him. Josh is forced to go on the run in a city vying for his blood, will he survive long enough to uncover the conspiracy behind the trend.",action
project e.1337: alpha," The medicinal company, MiraCo, finds themselves at a breaking point continuing their experimental genetic project at a high financial loss to the company. Martinez assures its phase two operations will provide the results the company seeks. Through a brutal process to ready its subjects for injection, as promised, three successfully undergo and survive the injections. The three are known as ""Beta Team"" by Martinez as she sends them out on their first mission against a group of armed terrorist.",action
wwf insurrextion," Triple H vs. The Undertaker, WWF Intercontinental Title: Eddie Guerrero vs. Rob Van Dam, Stone Cold Steve Austin vs. The Big Show, WWF European Title: Spike Dudley vs. William Regal, WWF Hardcore Title: Steven Richards vs. Booker T. (featuring Crash Holly), The Hardy Boyz vs. Brock Lesnar & Shawn Stasiak, Trish Stratus & Jacqueline vs. Jazz & Molly Holly",action
the speeder," After his father buys him a car at a police auction, Chris learns that his graduation gift once belonged to Dante, a notorious drug lord. As the cartel's forces give chase, a curious relationship develops, and Chris' idyllic drive across the country becomes a desperate race for survival.",action
fei du juan yun shan," A local Kung Fu expert is hired to form a team of guards to escort an dying man to a doctor. In order that they reach the doctor in time, they must pass through the ""Stormy Hills"", which are plagued by bandits, savages, evil monks are more.",action
bairavaa," It is an action-thriller, which revolves around an ordinary man who takes up his girlfriend's fight for the justice against unscrupulous, depraved man who had created a Multi Million Dollar business by deceiving ambitious Medical students and their parents.",action
wan shi tian jiao," Legendary Kung fu actress Chia Ling (aka Ga ling) stars in this gritty tale of revenge. In order to avenge her father's murder, Hsiang Ying (Ling) trains herself in the deadliest form of swordplay. Her only goal - to kill all of her father's vicious killers. From hand-to-hand combat to uniquely choreographed weapon fights, Revengeful Swordswoman will have kung fu fans wanting more.",action
rumble," An aging former MMA champ is forced into a deadly Mexican underground fight circuit to save his kidnapped girlfriend. Hunted down by rival mobs and a Mexican detective, he must beat the circuit ringleader at his own game to save the girl and escape.",action
flash gordon," All-American football player Flash Gordon and the beautiful Dale Arden find themselves unwilling participants in the experiment of the slightly mad scientist Dr. Zarkov. The three of them are transported to the planet Mongo, ruled with an iron fist by the evil Ming the Merciless. Flash, Dale, and Zarkov soon team up with the planet's resistance movement to overthrow Ming and bring peace to Mongo.",action
starrcade: the essential collection," For close to two decades, it was the signature event; first in NWA, then WCW. Some of the greatest Superstars in wrestling history had defining moments at the event. Starrcade may be gone, but fans of sports entertainment continue to celebrate its rich tradition and lasting legacy. Now, for the first time on DVD, the greatest matches of Starrcade are collected in a 3-disc set, along with a new and exclusive documentary exploring the 18-year history of the event, including comments from Ric Flair, Dusty Rhodes, Magnum TA, Road Warrior Animal, Arn Anderson, Tully Blanchard, David Crockett, and others.",action
vigilance," After a violent robbery the British/American film student Gabe decides to abandon his studies Shortly afterwards, he receives a link to a video on the Internet showing a masked man in Amsterdam who is beating up a car thief. Inspired by this expression of justice, he tries to convince a film crew to accompany him to Amsterdam to capture this masked hero on film. After they arrive in the Dutch capital, the crime fighter proves untraceable. During the last night of their stay there, the team makes one more attempt to locate the mysterious man by luring this vigilant out of hiding.",action
angaesokui talchul," Chong-a convices her boyfriend, Min, to quit wokring for a drug dealer. Min follows her advice and turns himself into the police. While serving time, Min writes his memoirs which become a best-seller. However, his former boss 'King Lee' is furious over the betrayal and has his underlings search everywhere to have Min killed.",action
svik," Tor Lindblom makes a fortune supplying the Nazis with everything from liquor and cigarettes to cement and steel. He also owns the Club Havana, a nightclub in Oslo frequented by the industrial elite of occupied Norway, Officers of the Wehrmacht and opportunistic hustlers of both sexes. Tor is in love with the singer in the nightclub Eva, a British double agent who works part-time for the Gestapo. When Dr. Walter from the Reich General Auditor's Office arrives in town to check the books, events for Tor Lindblom and his business partner, SS Major Krüger, take a sudden turn for the worse.",action
deciphering me," This poignant story explores the inner world of a rebel who belongs to a ultra-leftist underground outfit, his fate depends on the mercy of the villagers, among whom he was forced to rest because of his fatal injuries, fighting with the State. The villagers accused him of the murder of an innocent native girl. Amidst the turmoil, he experienced life and death in every second, all his fellow combatants disappeared fearing further possible army confrontation and he was left alone with his disturbing thoughts.",action
